X_Scaled,Y_Scaled,Weird_Depth_Scaled,CMI_Depth_Scaled,Zeros,CMI_Depth,CMI_FileNum,CMI_SurfElev,CMI_Thickness,DICE_FileNum,DICE_IceBase,DICE_SurfElev,DICE_Thickness,Dice_Weird_Depth,Dice_Weird_FileNum,Dice_Weird_SurfElev,Dice_Weird_Thick,SIR_IceBase,SIR_SurfElev_clean,SIR_Thickness,SurfHell_Edit_lidar_edit,The_Weird,Weird_Depth,Weird_FileNum,Weird_SurfElev,X_EPSG_3031,Y_EPSG_3031
27.05933008,-128.0115622,-9999,-9999,0,,,,,17,-186.3637351,-34.02229651,152.3414386,,,,,-185.7940687,-31.76873396,151.7717722,-24.293,,,,,270593.3008,-1280115.622
27.06878248,-128.0115914,-9999,-9999,0,,,,,17,-186.4083191,-34.74198393,151.6663351,,,,,-186.2088647,-31.57817501,151.4668808,-24.182,,,,,270687.8248,-1280115.914
27.07823191,-128.0116222,-9999,-9999,0,,,,,17,-185.6765619,-34.43798654,151.2385753,,,,,-185.6255296,-31.29233659,151.187543,-24.197,,,,,270782.3191,-1280116.222
27.08767801,-128.011654,-9999,-9999,0,,,,,17,-185.2929827,-34.11379267,151.17919,,,,,-184.9900803,-31.10177764,150.8762876,-24.171,,,,,270876.7801,-1280116.54
27.09712137,-128.0116837,-9999,-9999,0,,,,,17,-184.5014075,-33.81998125,150.6814263,,,,,-184.3556061,-31.10177764,150.5356249,-24.285,,,,,270971.2137,-1280116.837
27.10656234,-128.0117112,-9999,-9999,0,,,,,17,-184.2310719,-33.5699533,150.6611186,,,,,-183.7526863,-31.00649817,150.182733,-24.271,,,,,271065.6234,-1280117.112
27.1160003,-128.0117387,-9999,-9999,0,,,,,17,-183.4733785,-33.33859879,150.1347798,,,,,-183.3941105,-30.81593922,150.0555117,-24.344,,,,,271160.003,-1280117.387
27.12543631,-128.0117684,-9999,-9999,0,,,,,17,-183.2435193,-33.12561593,150.1179034,,,,,-183.1261792,-30.33954185,150.0005633,-24.323,,,,,271254.3631,-1280117.684
27.1348708,-128.0117966,-9999,-9999,0,,,,,17,-183.0271957,-32.92616542,150.1010303,,,,,-182.7889214,-29.95842396,149.862756,-24.319,,,,,271348.708,-1280117.966
27.14430494,-128.0118221,-9999,-9999,0,,,,,17,-182.5863704,-32.74512998,149.8412404,,,,,-182.4556073,-29.67258553,149.7104774,-24.356,,,,,271443.0494,-1280118.221
27.15373851,-128.0118457,-9999,-9999,0,,,,,17,-182.4480587,-32.61025289,149.8378058,,,,,-182.1577068,-29.38674711,149.5474539,-24.502,,,,,271537.3851,-1280118.457
27.16317121,-128.0118694,-9999,-9999,0,,,,,17,-181.8973283,-32.48818767,149.4091406,,,,,-181.8858692,-28.91034974,149.3976815,-24.537,,,,,271631.7121,-1280118.694
27.17260322,-128.0118956,-9999,-9999,0,,,,,17,-181.3648346,-32.38350203,148.9813325,,,,,-181.5329172,-28.71979079,149.1494152,-24.416,,,,,271726.0322,-1280118.956
27.18203496,-128.0119259,-9999,-9999,0,,,,,17,-180.7851229,-32.3137901,148.4713328,,,,,-181.1442024,-28.43395237,148.8304123,-24.453,,,,,271820.3496,-1280119.259
27.19146696,-128.0119592,-9999,-9999,0,,,,,17,-179.9923054,-31.29155594,148.7007495,,,,,-179.7895319,-28.24339343,148.497976,-24.579,,,,,271914.6696,-1280119.592
27.200899,-128.0119927,-9999,-9999,0,,,,,17,-179.4600884,-31.30245758,148.1576309,,,,,-179.4141851,-27.957555,148.1117275,-24.953,,,,,272008.99,-1280119.927
27.21033206,-128.0120229,-9999,-9999,0,,,,,17,-179.178275,-31.35909756,147.8191774,,,,,-179.0743011,-27.86227553,147.7152035,-24.909,,,,,272103.3206,-1280120.229
27.21976584,-128.0120525,-9999,-9999,0,,,,,17,-178.1866234,-30.47125135,147.715372,,,,,-177.7550999,-27.57643711,147.2838485,-24.689,,,,,272197.6584,-1280120.525
27.22920015,-128.0120858,-9999,-9999,0,,,,,17,-177.7847915,-30.61268313,147.1721084,,,,,-177.4851485,-27.38587816,146.8724654,-24.721,,,,,272292.0015,-1280120.858
27.23863442,-128.0121244,-9999,-9999,0,,,,,17,-177.2444132,-30.76661998,146.4777932,,,,,-177.0645406,-27.29059869,146.2979206,-24.719,,,,,272386.3442,-1280121.244
27.24806932,-128.0121664,-9999,-9999,0,,,,,17,-177.005492,-30.95685299,146.048639,,,,,-176.6104365,-27.38587816,145.6535835,-24.75,,,,,272480.6932,-1280121.664
27.25750542,-128.0122045,-9999,-9999,0,,,,,17,-176.997662,-31.13934585,145.8583161,,,,,-176.1329257,-27.48115763,144.9935799,-24.613,,,,,272575.0542,-1280122.045
27.26694279,-128.0122359,-9999,-9999,0,,,,,17,-175.3905625,-30.32349762,145.0670649,,,,,-175.2416136,-27.29059869,144.9181159,-24.653,,,,,272669.4279,-1280122.359
27.27638158,-128.012263,-9999,-9999,0,,,,,17,-175.3339332,-30.51958027,144.8143529,,,,,-176.025932,-27.19531921,145.5063517,-24.726,,,,,272763.8158,-1280122.63
27.28582177,-128.0122907,-9999,-9999,0,,,,,17,-176.0800371,-30.74327225,145.3367649,,,,,-175.9835525,-27.19531921,145.2402803,-24.745,,,,,272858.2177,-1280122.907
27.29526386,-128.0123206,-9999,-9999,0,,,,,17,-175.3941856,-31.00899002,144.3851956,,,,,-175.7238094,-27.10003974,144.7148194,-24.847,,,,,272952.6386,-1280123.206
27.30470815,-128.0123517,-9999,-9999,0,,,,,17,-175.4223933,-31.31972091,144.1026724,,,,,-175.5080443,-27.19531921,144.1883234,-24.882,,,,,273047.0815,-1280123.517
27.31415511,-128.0123828,-9999,-9999,0,,,,,17,-174.6370517,-30.62519468,144.011857,,,,,-174.316019,-27.38587816,143.6908243,-24.893,,,,,273141.5511,-1280123.828
27.3236061,-128.0124101,-9999,-9999,0,,,,,17,-165.6272533,-31.01670852,134.6105448,,,,,-174.16132,-27.957555,143.1446115,-24.893,,,,,273236.061,-1280124.101
27.33306163,-128.0124341,-9999,-9999,0,,,,,17,-174.1006062,-31.40353311,142.6970731,,,,,-174.0182035,-28.24339343,142.6146704,-25.022,,,,,273330.6163,-1280124.341
27.34252069,-128.0124603,-9999,-9999,0,,,,,17,-174.5983706,-31.77853175,142.8198389,,,,,-173.9271457,-28.91034974,142.148614,-25.4,,,,,273425.2069,-1280124.603
27.35198262,-128.0124918,-9999,-9999,0,,,,,17,-174.1460376,-32.0677144,142.0783232,,,,,-173.8532985,-29.29146764,141.7855841,-25.521,,,,,273519.8262,-1280124.918
27.36144734,-128.0125249,-9999,-9999,0,,,,,17,-173.4959475,-32.32041577,141.1755318,,,,,-173.6700375,-29.95842396,141.3496217,-25.357,,,,,273614.4734,-1280125.249
27.37091486,-128.0125575,-9999,-9999,0,,,,,17,-174.7443611,-33.58883204,141.155529,,,,,-174.5630918,-30.43482132,140.9742598,-25.307,,,,,273709.1486,-1280125.575
27.38038416,-128.0125904,-9999,-9999,0,,,,,17,-170.7980186,-33.86138798,136.9366306,,,,,-174.2810572,-31.10177764,140.4196692,-25.369,,,,,273803.8416,-1280125.904
27.3898539,-128.0126221,-9999,-9999,0,,,,,17,-175.2443642,-35.05660835,140.1877558,,,,,-175.0690904,-31.57817501,140.0124821,-25.23,,,,,273898.539,-1280126.221
27.39932275,-128.0126524,-9999,-9999,0,,,,,17,-175.2311039,-35.19534035,140.0357635,,,,,-174.9535002,-31.76873396,139.7581598,-25.234,,,,,273993.2275,-1280126.524
27.40879074,-128.0126813,-9999,-9999,0,,,,,17,-171.965247,-35.30452893,136.660718,,,,,-174.8088599,-31.95929291,139.504331,-25.199,,,,,274087.9074,-1280126.813
27.41825706,-128.0127088,-9999,-9999,0,,,,,17,-172.6775114,-35.31590829,137.3616031,,,,,-174.5758094,-32.05457238,139.2599011,-25.254,,,,,274182.5706,-1280127.088
27.42772122,-128.0127358,-9999,-9999,0,,,,,17,-173.1393349,-35.23997737,137.8993575,,,,,-174.2341648,-32.53096975,138.9941875,-25.206,,,,,274277.2122,-1280127.358
27.43718268,-128.0127637,-9999,-9999,0,,,,,17,-172.6782019,-35.106778,137.5714239,,,,,-173.7243861,-31.76873396,138.6176081,-25.376,,,,,274371.8268,-1280127.637
27.44664138,-128.0127923,-9999,-9999,0,,,,,17,-173.8417253,-34.92614842,138.9155769,,,,,-172.9301681,-31.86401343,138.0040197,-25.316,,,,,274466.4138,-1280127.923
27.45609654,-128.0128211,-9999,-9999,0,,,,,17,-173.2282955,-34.72390028,138.5043952,,,,,-172.1889227,-31.86401343,137.4650224,-25.279,,,,,274560.9654,-1280128.211
27.46554783,-128.0128523,-9999,-9999,0,,,,,17,-164.2017761,-34.53337257,129.6684035,,,,,-171.3940009,-31.67345449,136.8606283,-25.477,,,,,274655.4783,-1280128.523
27.47499504,-128.0128856,-9999,-9999,0,,,,,17,-155.3501883,-34.38045614,120.9697322,,,,,-170.9893192,-31.86401343,136.6088631,-25.658,,,,,274749.9504,-1280128.856
27.48443796,-128.0129188,-9999,-9999,0,,,,,17,-171.9084403,-34.230376,137.6780643,,,,,-170.4554039,-33.19792607,136.2250279,-25.92,,,,,274844.3796,-1280129.188
27.49387654,-128.0129511,-9999,-9999,0,,,,,17,-171.8531861,-35.11515422,136.7380319,,,,,-171.3039382,-32.05457238,136.188784,-25.853,,,,,274938.7654,-1280129.511
27.50331235,-128.0129821,-9999,-9999,0,,,,,17,-171.5899967,-35.05606672,136.53393,,,,,-170.9392192,-32.3404108,135.8831524,-25.794,,,,,275033.1235,-1280129.821
27.51274519,-128.0130102,-9999,-9999,0,,,,,17,-167.7151208,-36.04184616,131.6732747,,,,,-171.7132994,-32.81680817,135.6714533,-25.794,,,,,275127.4519,-1280130.102
27.52217603,-128.0130398,-9999,-9999,0,,,,,17,-172.0089628,-36.04265866,135.9663042,,,,,-171.5549319,-33.00736712,135.5122732,-25.762,,,,,275221.7603,-1280130.398
27.53160464,-128.0130715,-9999,-9999,0,,,,,17,-171.4504781,-36.02331872,135.4271593,,,,,-171.302872,-33.19792607,135.2795533,-25.873,,,,,275316.0464,-1280130.715
27.54103161,-128.0131052,-9999,-9999,0,,,,,17,-162.6634739,-35.96267665,126.7007972,,,,,-170.7671102,-33.48376449,134.8044336,-25.853,,,,,275410.3161,-1280131.052
27.55045626,-128.0131409,-9999,-9999,0,,,,,17,-170.8629644,-35.867854,134.9951104,,,,,-170.3654504,-33.48376449,134.4975964,-25.876,,,,,275504.5626,-1280131.409
27.55987834,-128.0131814,-9999,-9999,0,,,,,17,-165.2419035,-35.712399,129.5295045,,,,,-169.8577538,-33.48376449,134.1453548,-25.932,,,,,275598.7834,-1280131.814
27.56929753,-128.0132287,-9999,-9999,0,,,,,17,-168.5868232,-36.49970151,132.0871217,,,,,-170.2083191,-33.86488238,133.7086176,-26.053,,,,,275692.9753,-1280132.287
27.57871384,-128.0132816,-9999,-9999,0,,,,,17,-166.0263146,-36.28321442,129.7431001,,,,,-169.6873817,-33.67432344,133.4041673,-26.029,,,,,275787.1384,-1280132.816
27.58812756,-128.013338,-9999,-9999,0,,,,,17,-161.6178464,-36.06535129,125.5524951,,,,,-169.1659566,-33.57904396,133.1006053,-26.05,,,,,275881.2756,-1280133.38
27.59753796,-128.0133951,-9999,-9999,0,,,,,17,-169.0565026,-35.79825615,133.2582464,,,,,-168.5286576,-33.48376449,132.7304014,-26.237,,,,,275975.3796,-1280133.951
27.6069458,-128.0134505,-9999,-9999,0,,,,,17,-169.3537414,-36.58185079,132.7718906,,,,,-168.9320731,-33.38848502,132.3502223,-26.479,,,,,276069.458,-1280134.505
27.61635123,-128.0135015,-9999,-9999,0,,,,,17,-168.8438746,-36.37228914,132.4715855,,,,,-168.1958443,-34.15072081,131.8235552,-26.456,,,,,276163.5123,-1280135.015
27.62575432,-128.0135496,-9999,-9999,0,,,,,17,-167.8468341,-36.15300979,131.6938243,,,,,-167.7357718,-32.91208765,131.582762,-26.41,,,,,276257.5432,-1280135.496
27.63515534,-128.0135944,-9999,-9999,0,,,,,17,-167.5908644,-35.95598492,131.6348795,,,,,-167.3621542,-32.7215287,131.4061693,-26.361,,,,,276351.5534,-1280135.944
27.64455485,-128.0136357,-9999,-9999,0,,,,,17,-167.4097044,-35.77531393,131.6343905,,,,,-167.081923,-32.3404108,131.3066091,-26.533,,,,,276445.5485,-1280136.357
27.65395285,-128.0136743,-9999,-9999,0,,,,,17,-166.8147909,-35.59422614,131.2205648,,,,,-166.8660591,-31.86401343,131.271833,-26.506,,,,,276539.5285,-1280136.743
27.66334943,-128.0137108,-9999,-9999,0,,,,,17,-165.355304,-34.37033613,130.9849679,,,,,-165.6206502,-31.48289554,131.2503141,-26.546,,,,,276633.4943,-1280137.108
27.67274568,-128.0137478,-9999,-9999,0,,,,,17,-165.1871632,-34.17127529,131.0158879,,,,,-165.2484878,-30.91121869,131.0772125,-26.552,,,,,276727.4568,-1280137.478
27.68214214,-128.0137861,-9999,-9999,0,,,,,17,-164.5029239,-33.98778744,130.5151365,,,,,-164.5188592,-30.43482132,130.5310718,-26.545,,,,,276821.4214,-1280137.861
27.69153873,-128.0138245,-9999,-9999,0,,,,,17,-164.1101623,-33.89238516,130.2177771,,,,,-164.0285516,-31.19705712,130.1361665,-26.654,,,,,276915.3873,-1280138.245
27.70093566,-128.0138647,-9999,-9999,0,,,,,17,-163.4193735,-33.8592648,129.5601087,,,,,-163.5836343,-29.86314448,129.7243695,-26.677,,,,,277009.3566,-1280138.647
27.71033272,-128.0139062,-9999,-9999,0,,,,,17,-162.5052183,-32.83163744,129.6735809,,,,,-162.3024761,-29.57730606,129.4708386,-26.738,,,,,277103.3272,-1280139.062
27.71973006,-128.0139492,-9999,-9999,0,,,,,17,-161.8214998,-32.83831074,128.983189,,,,,-162.0716614,-29.48202659,129.2333506,-26.697,,,,,277197.3006,-1280139.492
27.72912955,-128.0139943,-9999,-9999,0,,,,,17,-161.764515,-32.9300939,128.8344211,,,,,-161.892014,-29.57730606,128.9619201,-26.687,,,,,277291.2955,-1280139.943
27.73853181,-128.0140392,-9999,-9999,0,,,,,17,-161.7884541,-33.10275249,128.6857016,,,,,-161.7383046,-29.67258553,128.6355521,-26.729,,,,,277385.3181,-1280140.392
27.74793803,-128.0140823,-9999,-9999,0,,,,,17,-161.6080164,-33.3500745,128.2579419,,,,,-161.5393419,-29.95842396,128.1892673,-26.739,,,,,277479.3803,-1280140.823
27.75734808,-128.0141247,-9999,-9999,0,,,,,17,-161.3981352,-33.67045227,127.727683,,,,,-161.345583,-30.5301008,127.6751308,-26.812,,,,,277573.4808,-1280141.247
27.76676165,-128.0141673,-9999,-9999,0,,,,,17,-161.2185488,-34.00550595,127.2130428,,,,,-161.1530419,-31.00649817,127.1475359,-26.826,,,,,277667.6165,-1280141.673
27.77617878,-128.0142111,-9999,-9999,0,,,,,17,-161.528718,-34.37849194,127.1502261,,,,,-160.9702594,-31.57817501,126.5917675,-26.765,,,,,277761.7878,-1280142.111
27.78559834,-128.0142544,-9999,-9999,0,,,,,17,-161.891042,-35.64603178,126.2450102,,,,,-161.9610098,-31.67345449,126.314978,-26.711,,,,,277855.9834,-1280142.544
27.79502073,-128.0142984,-9999,-9999,0,,,,,17,-162.3414739,-35.86864021,126.4728337,,,,,-161.8565946,-32.05457238,125.9879544,-26.787,,,,,277950.2073,-1280142.984
27.80444507,-128.0143439,-9999,-9999,0,,,,,17,-161.6165516,-36.02145599,125.5950956,,,,,-161.7096434,-32.3404108,125.6881874,-26.83,,,,,278044.4507,-1280143.439
27.81387106,-128.0143919,-9999,-9999,0,,,,,17,-161.1221253,-35.10847318,126.0136521,,,,,-160.4644617,-32.43569028,125.3559885,-26.881,,,,,278138.7106,-1280143.919
27.82329825,-128.0144441,-9999,-9999,0,,,,,17,-161.5307317,-36.18870682,125.3420248,,,,,-160.9933921,-32.7215287,124.8046853,-26.857,,,,,278232.9825,-1280144.441
27.83272642,-128.0144999,-9999,-9999,0,,,,,17,-161.0319334,-36.26638447,124.765549,,,,,-160.6237317,-32.81680817,124.3573473,-26.958,,,,,278327.2642,-1280144.999
27.84215491,-128.0145567,-9999,-9999,0,,,,,17,-160.6476014,-36.29342459,124.3541768,,,,,-160.1292044,-33.00736712,123.8357798,-27.009,,,,,278421.5491,-1280145.567
27.85158258,-128.0146146,-9999,-9999,0,,,,,17,-160.5920608,-36.23837279,124.353688,,,,,-159.7546519,-32.81680817,123.5162791,-27.105,,,,,278515.8258,-1280146.146
27.86100903,-128.0146726,-9999,-9999,0,,,,,17,-160.4997527,-36.16294436,124.3368083,,,,,-159.2787827,-32.81680817,123.1158384,-27.135,,,,,278610.0903,-1280146.726
27.87043497,-128.0147274,-9999,-9999,0,,,,,17,-159.6149135,-36.09793165,123.5169818,,,,,-158.8321176,-32.91208765,122.7341859,-27.122,,,,,278704.3497,-1280147.274
27.87985995,-128.0147786,-9999,-9999,0,,,,,17,-159.2776634,-36.04411359,123.2335498,,,,,-158.3807439,-32.91208765,122.3366303,-27.189,,,,,278798.5995,-1280147.786
27.88928356,-128.0148287,-9999,-9999,0,,,,,17,-159.0768075,-35.99202229,123.0847852,,,,,-158.0025708,-32.81680817,122.0105485,-27.264,,,,,278892.8356,-1280148.287
27.89870502,-128.0148775,-9999,-9999,0,,,,,17,-158.5982086,-35.92430671,122.6739019,,,,,-157.6324979,-32.62624922,121.7081912,-27.244,,,,,278987.0502,-1280148.775
27.90812431,-128.014925,-9999,-9999,0,,,,,17,-158.504583,-35.83117325,122.6734098,,,,,-157.1879128,-32.7215287,121.3567395,-27.261,,,,,279081.2431,-1280149.25
27.91754155,-128.0149721,-9999,-9999,0,,,,,17,-158.2618171,-35.7371235,122.5246936,,,,,-156.8469065,-32.14985185,121.109783,-27.245,,,,,279175.4155,-1280149.721
27.92695821,-128.0150194,-9999,-9999,0,,,,,17,-157.8092794,-35.69890373,122.1103757,,,,,-156.4508712,-32.05457238,120.7519674,-27.281,,,,,279269.5821,-1280150.194
27.93637484,-128.0150657,-9999,-9999,0,,,,,17,-157.1565373,-35.69313038,121.4634069,,,,,-156.1281337,-32.05457238,120.4350033,-27.404,,,,,279363.7484,-1280150.657
27.94579083,-128.0151112,-9999,-9999,0,,,,,17,-156.6634233,-35.67028494,120.9931383,,,,,-155.8282967,-31.95929291,120.1580117,-27.361,,,,,279457.9083,-1280151.112
27.95520613,-128.0151564,-9999,-9999,0,,,,,17,-156.1244764,-35.63253323,120.4919431,,,,,-155.4558662,-31.86401343,119.823333,-27.407,,,,,279552.0613,-1280151.564
27.96462083,-128.0152024,-9999,-9999,0,,,,,17,-156.0539335,-35.62431788,120.4296156,,,,,-155.1588042,-31.76873396,119.5344863,-27.471,,,,,279646.2083,-1280152.024
27.97403549,-128.0152498,-9999,-9999,0,,,,,17,-155.6203348,-35.62958668,119.9907481,,,,,-154.8339508,-31.76873396,119.2043641,-27.499,,,,,279740.3549,-1280152.498
27.98345039,-128.0152984,-9999,-9999,0,,,,,17,-155.1071346,-34.67756755,120.429567,,,,,-153.4903174,-31.86401343,118.8127498,-27.503,,,,,279834.5039,-1280152.984
27.99286611,-128.0153466,-9999,-9999,0,,,,,17,-154.9327271,-34.79660273,120.1361243,,,,,-153.2995668,-32.24513133,118.5029641,-27.535,,,,,279928.6611,-1280153.466
28.00228269,-128.0153937,-9999,-9999,0,,,,,17,-154.2776546,-34.94448364,119.3331709,,,,,-153.0493066,-32.43569028,118.1048229,-27.599,,,,,280022.8269,-1280153.937
28.01170025,-128.0154393,-9999,-9999,0,,,,,17,-154.6201257,-35.0861618,119.5339639,,,,,-152.6604952,-32.7215287,117.5743334,-27.675,,,,,280117.0025,-1280154.393
28.02111826,-128.0154838,-9999,-9999,0,,,,,17,-154.1908198,-35.22028196,118.9705378,,,,,-152.1702115,-33.19792607,116.9499295,-27.692,,,,,280211.1826,-1280154.838
28.03053729,-128.0155276,-9999,-9999,0,,,,,17,-154.0421058,-36.34714116,117.6949646,,,,,-152.896007,-33.57904396,116.5488659,-27.771,,,,,280305.3729,-1280155.276
28.03995706,-128.0155712,-9999,-9999,0,,,,,17,-154.093102,-36.46100237,117.6320997,,,,,-152.9210518,-33.96016186,116.4600494,-27.754,,,,,280399.5706,-1280155.712
28.04937704,-128.0156151,-9999,-9999,0,,,,,17,-153.6767886,-36.56227497,117.1145136,,,,,-153.0290197,-34.24600028,116.4667448,-27.837,,,,,280493.7704,-1280156.151
28.05879672,-128.015659,-9999,-9999,0,,,,,17,-153.9761322,-37.59556675,116.3805654,,,,,-153.9861396,-34.43655923,116.3905728,-27.801,,,,,280587.9672,-1280156.59
28.06821559,-128.0157041,-9999,-9999,0,,,,,17,-153.6785468,-37.57702495,116.1015218,,,,,-154.0946826,-34.5318387,116.5176576,-27.846,,,,,280682.1559,-1280157.041
28.07763346,-128.0157503,-9999,-9999,0,,,,,17,-154.0427359,-37.530823,116.5119129,,,,,-154.1228054,-34.62711818,116.5919824,-27.869,,,,,280776.3346,-1280157.503
28.08704999,-128.0157971,-9999,-9999,0,,,,,17,-153.8392187,-37.47552985,116.3636889,,,,,-154.0546626,-34.9129566,116.5791327,-27.907,,,,,280870.4999,-1280157.971
28.09646514,-128.0158443,-9999,-9999,0,,,,,17,-153.5081793,-37.40670585,116.1014734,,,,,-154.0541058,-34.9129566,116.6474,-27.987,,,,,280964.6514,-1280158.443
28.10587912,-128.0158909,-9999,-9999,0,,,,,17,-153.5474548,-37.31558455,116.2318703,,,,,-153.8829592,-35.19879502,116.5673747,-28.096,,,,,281058.7912,-1280158.909
28.11529147,-128.0159358,-9999,-9999,0,,,,,17,-154.0768783,-38.18341638,115.8934619,,,,,-154.4407946,-35.00823607,116.2573782,-28.192,,,,,281152.9147,-1280159.358
28.1247024,-128.0159787,-9999,-9999,0,,,,,17,-153.2813625,-38.03438067,115.2469818,,,,,-153.8560212,-34.9129566,115.8216406,-28.282,,,,,281247.024,-1280159.787
28.13411235,-128.0160181,-9999,-9999,0,,,,,17,-152.9436522,-37.89037618,115.0532761,,,,,-153.3798732,-34.62711818,115.489497,-28.416,,,,,281341.1235,-1280160.181
28.14352093,-128.0160535,-9999,-9999,0,,,,,17,-150.7037972,-36.71479861,113.9889985,,,,,-151.7078598,-34.72239765,114.9930612,-28.47,,,,,281435.2093,-1280160.535
28.15292795,-128.0160863,-9999,-9999,0,,,,,17,-149.9335085,-37.55941757,112.3740909,,,,,-151.6508648,-34.5318387,114.0914473,-28.494,,,,,281529.2795,-1280160.863
28.1623334,-128.0161178,-9999,-9999,0,,,,,17,-149.2981919,-37.41523932,111.8829526,,,,,-150.4815291,-34.24600028,113.0662898,-28.451,,,,,281623.334,-1280161.178
28.17173745,-128.0161486,-9999,-9999,0,,,,,17,-148.4862113,-37.29418798,111.1920234,,,,,-149.204797,-34.15072081,111.9106091,-28.462,,,,,281717.3745,-1280161.486
28.18114006,-128.0161789,-9999,-9999,0,,,,,17,-148.0870278,-37.17892216,110.9081057,,,,,-147.9072235,-34.81767712,110.7283013,-28.57,,,,,281811.4006,-1280161.789
28.19054114,-128.016211,-9999,-9999,0,,,,,17,-147.4376689,-37.08632022,110.3513487,,,,,-146.9464818,-33.86488238,109.8601616,-28.708,,,,,281905.4114,-1280162.11
28.19994117,-128.0162469,-9999,-9999,0,,,,,17,-146.5530737,-37.04176552,109.5113082,,,,,-145.7962212,-34.72239765,108.7544557,-28.876,,,,,281999.4117,-1280162.469
28.20934008,-128.0162877,-9999,-9999,0,,,,,17,-146.0407595,-37.03064997,109.0101095,,,,,-145.0124023,-33.76960291,107.9817523,-28.861,,,,,282093.4008,-1280162.877
28.21873837,-128.016334,-9999,-9999,0,,,,,17,-145.0819728,-36.05842355,109.0235492,,,,,-143.4021344,-33.67432344,107.3437109,-29.038,,,,,282187.3837,-1280163.34
28.22813615,-128.0163857,-9999,-9999,0,,,,,17,-145.0874422,-37.12802537,107.9594168,,,,,-143.9075548,-33.86488238,106.7795294,-29.016,,,,,282281.3615,-1280163.857
28.23753414,-128.0164405,-9999,-9999,0,,,,,17,-144.2399399,-37.24860382,106.9913361,,,,,-143.4522265,-34.24600028,106.2036227,-29.12,,,,,282375.3414,-1280164.405
28.24693267,-128.0164967,-9999,-9999,0,,,,,17,-143.8318515,-37.39766447,106.434187,,,,,-143.1302044,-34.43655923,105.7325399,-29.297,,,,,282469.3267,-1280164.967
28.25633177,-128.0165514,-9999,-9999,0,,,,,17,-143.9650438,-37.55116791,106.4138759,,,,,-142.7273282,-34.81767712,105.1761603,-29.378,,,,,282563.3177,-1280165.514
28.26573183,-128.016602,-9999,-9999,0,,,,,17,-143.4325106,-37.71061458,105.721896,,,,,-142.3126111,-35.10351555,104.6019965,-29.579,,,,,282657.3183,-1280166.02
28.27513263,-128.0166501,-9999,-9999,0,,,,,17,-143.3432979,-38.85892919,104.4843687,,,,,-142.7054346,-35.38935397,103.8465054,-29.762,,,,,282751.3263,-1280166.501
28.28453351,-128.0166993,-9999,-9999,0,,,,,17,-142.6177128,-38.98741536,103.6302974,,,,,-141.9259369,-35.86575134,102.9385216,-29.855,,,,,282845.3351,-1280166.993
28.29393516,-128.0167504,-9999,-9999,0,,,,,17,-141.9073033,-39.11714321,102.7901601,,,,,-141.2041438,-35.96103081,102.0870006,-29.931,,,,,282939.3516,-1280167.504
28.30333735,-128.0168025,-9999,-9999,0,,,,,17,-141.234522,-39.2424309,101.9920911,,,,,-140.4072732,-36.34214871,101.1648423,-30.111,,,,,283033.3735,-1280168.025
28.31273962,-128.0168528,-9999,-9999,0,,,,,17,-140.7373707,-39.34744306,101.3899277,,,,,-139.5130842,-36.7232666,100.1656411,-30.112,,,,,283127.3962,-1280168.528
28.32214197,-128.0168999,-9999,-9999,0,,,,,17,-139.9777481,-39.42506069,100.5526874,,,,,-138.7097921,-36.81854608,99.28473145,-30.296,,,,,283221.4197,-1280168.999
28.33154329,-128.0169439,-9999,-9999,0,,,,,17,-138.9971217,-39.43562339,99.56149834,,,,,-137.818148,-36.91382555,98.38252463,-30.437,,,,,283315.4329,-1280169.439
28.34094353,-128.016987,-9999,-9999,0,,,,,17,-138.8698134,-40.41262095,98.4571924,,,,,-137.8067007,-37.19966397,97.3940797,-30.511,,,,,283409.4353,-1280169.87
28.35034231,-128.0170289,-9999,-9999,0,,,,,17,-137.9901655,-40.37509915,97.61506632,,,,,-136.6484997,-37.19966397,96.27340058,-30.59,,,,,283503.4231,-1280170.289
28.35973971,-128.0170696,-9999,-9999,0,,,,,17,-137.2277305,-40.31857785,96.90915265,,,,,-135.646628,-37.1043845,95.32805016,-30.692,,,,,283597.3971,-1280170.696
28.36913547,-128.0171062,-9999,-9999,0,,,,,17,-136.3209578,-40.25190069,96.06905713,,,,,-134.8684514,-37.00910502,94.6165507,-30.806,,,,,283691.3547,-1280171.062
28.37852952,-128.0171402,-9999,-9999,0,,,,,17,-135.3221567,-40.18006614,95.14209059,,,,,-134.3365735,-37.77134081,94.15650739,-30.838,,,,,283785.2952,-1280171.402
28.38792182,-128.0171719,-9999,-9999,0,,,,,17,-133.8198662,-39.11966823,94.70019795,,,,,-131.9191844,-36.7232666,92.79951616,-31.052,,,,,283879.2182,-1280171.719
28.39731255,-128.0172021,-9999,-9999,0,,,,,17,-132.8609099,-39.08817054,93.77273941,,,,,-130.7319899,-36.53270765,91.64381941,-31.257,,,,,283973.1255,-1280172.021
28.40670212,-128.0172312,-9999,-9999,0,,,,,17,-131.4830763,-39.05456658,92.42850973,,,,,-129.4668483,-37.1043845,90.41228171,-31.425,,,,,284067.0212,-1280172.312
28.41609092,-128.017259,-9999,-9999,0,,,,,17,-130.0610021,-39.03276638,91.02823569,,,,,-128.3417544,-36.15158976,89.30898801,-31.482,,,,,284160.9092,-1280172.59
