X_Scale,Y_Scale,Weird_na,Weird_Depth_na,The_Weird,Weird_Depth,Weird_FileNum,Weird_SurfElev,X_EPSG_3031,Y_EPSG_3031,
-6.49485698,-131.0164634,-9999,-9999,,,,,,-64948.5698,-1310164.634
-6.485468949,-131.016461,-9999,-9999,,,,,,-64854.68949,-1310164.61
-6.476080863,-131.0164534,-9999,-9999,,,,,,-64760.80863,-1310164.534
-6.466692472,-131.0164434,-9999,-9999,,,,,,-64666.92472,-1310164.434
-6.457304082,-131.0164329,-9999,-9999,,,,,,-64573.04082,-1310164.329
-6.447916618,-131.0164239,-9999,-9999,,,,,,-64479.16618,-1310164.239
-6.438530671,-131.0164147,-9999,-9999,,,,,,-64385.30671,-1310164.147
-6.429145743,-131.0164049,-9999,-9999,,,,,,-64291.45743,-1310164.049
-6.419761103,-131.016393,-9999,-9999,,,,,,-64197.61103,-1310163.93
-6.410376302,-131.0163816,-9999,-9999,,,,,,-64103.76302,-1310163.816
-6.400991013,-131.0163718,-9999,-9999,,,,,,-64009.91013,-1310163.718
-6.391604857,-131.0163666,-9999,-9999,,,,,,-63916.04857,-1310163.666
-6.382219076,-131.0163661,-9999,-9999,,,,,,-63822.19076,-1310163.661
-6.372833265,-131.0163669,-9999,-9999,,,,,,-63728.33265,-1310163.669
-6.363446999,-131.0163666,-9999,-9999,,,,,,-63634.46999,-1310163.666
-6.35406005,-131.0163643,-9999,-9999,,,,,,-63540.6005,-1310163.643
-6.344673228,-131.0163615,-9999,-9999,,,,,,-63446.73228,-1310163.615
-6.335287572,-131.0163589,-9999,-9999,,,,,,-63352.87572,-1310163.589
-6.325901665,-131.0163548,-9999,-9999,,,,,,-63259.01665,-1310163.548
-6.316515736,-131.0163508,-9999,-9999,,,,,,-63165.15736,-1310163.508
-6.307130348,-131.0163476,-9999,-9999,,,,,,-63071.30348,-1310163.476
-6.297745527,-131.0163485,-9999,-9999,,,,,,-62977.45527,-1310163.485
-6.288360525,-131.0163541,-9999,-9999,,,,,,-62883.60525,-1310163.541
-6.278975467,-131.0163606,-9999,-9999,,,,,,-62789.75467,-1310163.606
-6.269590336,-131.0163646,-9999,-9999,,,,,,-62695.90336,-1310163.646
-6.260205156,-131.0163671,-9999,-9999,,,,,,-62602.05156,-1310163.671
-6.250819659,-131.0163735,-9999,-9999,,,,,,-62508.19659,-1310163.735
-6.241433676,-131.0163813,-9999,-9999,,,,,,-62414.33676,-1310163.813
-6.232046803,-131.0163859,-9999,-9999,,,,,,-62320.46803,-1310163.859
-6.222659369,-131.0163876,-9999,-9999,,,,,,-62226.59369,-1310163.876
-6.213272085,-131.0163899,-9999,-9999,,,,,,-62132.72085,-1310163.899
-6.203884394,-131.016394,-9999,-9999,,,,,,-62038.84394,-1310163.94
-6.194496212,-131.0163979,-9999,-9999,,,,,,-61944.96212,-1310163.979
-6.185106867,-131.0164019,-9999,-9999,,,,,,-61851.06867,-1310164.019
-6.175716494,-131.0164071,-9999,-9999,,,,,,-61757.16494,-1310164.071
-6.166325385,-131.0164123,-9999,-9999,,,,,,-61663.25385,-1310164.123
-6.156934331,-131.0164138,-9999,-9999,,,,,,-61569.34331,-1310164.138
-6.147543197,-131.0164079,-9999,-9999,,,,,,-61475.43197,-1310164.079
-6.138151715,-131.0163957,-9999,-9999,,,,,,-61381.51715,-1310163.957
-6.128759691,-131.0163824,-9999,-9999,,,,,,-61287.59691,-1310163.824
-6.119367721,-131.0163717,-9999,-9999,,,,,,-61193.67721,-1310163.717
-6.109976965,-131.0163636,-9999,-9999,,,,,,-61099.76965,-1310163.636
-6.100587446,-131.0163588,-9999,-9999,,,,,,-61005.87446,-1310163.588
-6.091198198,-131.0163554,-9999,-9999,,,,,,-60911.98198,-1310163.554
-6.081808243,-131.016353,-9999,-9999,,,,,,-60818.08243,-1310163.53
-6.072418495,-131.0163497,-9999,-9999,,,,,,-60724.18495,-1310163.497
-6.063029546,-131.0163425,-0.1689,-9999,-16.89,,,,,-60630.29546,-1310163.425
-6.053641396,-131.0163284,-9999,-9999,,,,,,-60536.41396,-1310163.284
-6.044253641,-131.0163091,-9999,-9999,,,,,,-60442.53641,-1310163.091
-6.034867009,-131.0162904,-9999,-9999,,,,,,-60348.67009,-1310162.904
-6.025482114,-131.016277,-9999,-9999,,,,,,-60254.82114,-1310162.77
-6.016099652,-131.0162748,-9999,-9999,,,,,,-60160.99652,-1310162.748
-6.00671951,-131.0162787,-9999,-9999,,,,,,-60067.1951,-1310162.787
-5.997339931,-131.0162771,-9999,-9999,,,,,,-59973.39931,-1310162.771
-5.987960007,-131.016266,-9999,-9999,,,,,,-59879.60007,-1310162.66
-5.978579843,-131.0162503,-9999,-9999,,,,,,-59785.79843,-1310162.503
-5.969199996,-131.0162358,-9999,-9999,,,,,,-59691.99996,-1310162.358
-5.959820953,-131.0162235,-9999,-9999,,,,,,-59598.20953,-1310162.235
-5.9504414,-131.0162082,-9999,-9999,,,,,,-59504.414,-1310162.082
-5.941060672,-131.0161849,-9999,-9999,,,,,,-59410.60672,-1310161.849
-5.93167907,-131.0161563,-9999,-9999,,,,,,-59316.7907,-1310161.563
-5.922297921,-131.0161295,-9999,-9999,,,,,,-59222.97921,-1310161.295
-5.912917782,-131.016108,-9999,-9999,,,,,,-59129.17782,-1310161.08
-5.903538621,-131.0160918,-9999,-9999,,,,,,-59035.38621,-1310160.918
-5.894160061,-131.0160781,-9999,-9999,,,,,,-58941.60061,-1310160.781
-5.884782519,-131.0160661,-9999,-9999,,,,,,-58847.82519,-1310160.661
-5.875406381,-131.0160566,-9999,-9999,,,,,,-58754.06381,-1310160.566
-5.866031902,-131.0160521,-9999,-9999,,,,,,-58660.31902,-1310160.521
-5.856658937,-131.0160517,-9999,-9999,,,,,,-58566.58937,-1310160.517
-5.847288095,-131.0160536,-9999,-9999,,,,,,-58472.88095,-1310160.536
-5.837919566,-131.016054,-9999,-9999,,,,,,-58379.19566,-1310160.54
-5.828553142,-131.0160503,-9999,-9999,,,,,,-58285.53142,-1310160.503
-5.81918898,-131.0160428,-9999,-9999,,,,,,-58191.8898,-1310160.428
-5.809826655,-131.0160334,-9999,-9999,,,,,,-58098.26655,-1310160.334
-5.800466141,-131.0160236,-9999,-9999,,,,,,-58004.66141,-1310160.236
-5.791106834,-131.0160132,-9999,-9999,,,,,,-57911.06834,-1310160.132
-5.781748998,-131.0159987,-9999,-9999,,,,,,-57817.48998,-1310159.987
-5.772392218,-131.0159744,-0.17488,-9999,-17.488,,,,,-57723.92218,-1310159.744
-5.763037294,-131.0159483,-0.17603,-9999,-17.603,,,,,-57630.37294,-1310159.483
-5.753684409,-131.0159296,-0.17387,-9999,-17.387,,,,,-57536.84409,-1310159.296
-5.744332887,-131.0159199,-9999,-9999,,,,,,-57443.32887,-1310159.199
-5.734982293,-131.0159159,-9999,-9999,,,,,,-57349.82293,-1310159.159
-5.725632213,-131.0159131,-9999,-9999,,,,,,-57256.32213,-1310159.131
-5.716281446,-131.0159075,-9999,-9999,,,,,,-57162.81446,-1310159.075
-5.706929366,-131.0158995,-9999,-9999,,,,,,-57069.29366,-1310158.995
-5.697576903,-131.0158931,-9999,-9999,,,,,,-56975.76903,-1310158.931
-5.688225576,-131.015889,-9999,-9999,,,,,,-56882.25576,-1310158.89
-5.678875009,-131.0158856,-9999,-9999,,,,,,-56788.75009,-1310158.856
-5.669524953,-131.015881,-9999,-9999,,,,,,-56695.24953,-1310158.81
-5.660175782,-131.0158778,-9999,-9999,,,,,,-56601.75782,-1310158.778
-5.650828631,-131.01588,-9999,-9999,,,,,,-56508.28631,-1310158.8
-5.6414837,-131.0158862,-9999,-9999,,,,,,-56414.837,-1310158.862
-5.632140052,-131.0158919,-9999,-9999,,,,,,-56321.40052,-1310158.919
-5.622796755,-131.0158939,-9999,-9999,,,,,,-56227.96755,-1310158.939
-5.61345308,-131.0158927,-9999,-9999,,,,,,-56134.5308,-1310158.927
-5.604110401,-131.0158924,-9999,-9999,,,,,,-56041.10401,-1310158.924
-5.594769345,-131.0158947,-9999,-9999,,,,,,-55947.69345,-1310158.947
-5.585430638,-131.0158983,-9999,-9999,,,,,,-55854.30638,-1310158.983
-5.576094608,-131.0158988,-9999,-9999,,,,,,-55760.94608,-1310158.988
-5.566760284,-131.0158953,-9999,-9999,,,,,,-55667.60284,-1310158.953
-5.557428678,-131.0158917,-9999,-9999,,,,,,-55574.28678,-1310158.917
-5.548100506,-131.0158906,-9999,-9999,,,,,,-55481.00506,-1310158.906
-5.538775517,-131.0158917,-9999,-9999,,,,,,-55387.75517,-1310158.917
-5.529452754,-131.0158924,-9999,-9999,,,,,,-55294.52754,-1310158.924
-5.520131548,-131.0158922,-9999,-9999,,,,,,-55201.31548,-1310158.922
-5.51081158,-131.0158912,-9999,-9999,,,,,,-55108.1158,-1310158.912
-5.501492822,-131.0158903,-9999,-9999,,,,,,-55014.92822,-1310158.903
-5.492175884,-131.0158894,-9999,-9999,,,,,,-54921.75884,-1310158.894
-5.482860709,-131.0158893,-9999,-9999,,,,,,-54828.60709,-1310158.893
-5.473546726,-131.0158912,-9999,-9999,,,,,,-54735.46726,-1310158.912
-5.464233307,-131.0158945,-9999,-9999,,,,,,-54642.33307,-1310158.945
-5.454920518,-131.0159008,-9999,-9999,,,,,,-54549.20518,-1310159.008
-5.445607445,-131.0159093,-9999,-9999,,,,,,-54456.07445,-1310159.093
-5.436292909,-131.0159176,-9999,-9999,,,,,,-54362.92909,-1310159.176
-5.426976318,-131.0159246,-9999,-9999,,,,,,-54269.76318,-1310159.246
-5.417657726,-131.0159295,-9999,-9999,,,,,,-54176.57726,-1310159.295
-5.408338116,-131.015933,-9999,-9999,,,,,,-54083.38116,-1310159.33
-5.399017575,-131.0159378,-9999,-9999,,,,,,-53990.17575,-1310159.378
-5.38969569,-131.0159416,-9999,-9999,,,,,,-53896.9569,-1310159.416
-5.380372402,-131.0159448,-9999,-9999,,,,,,-53803.72402,-1310159.448
-5.371047845,-131.0159508,-9999,-9999,,,,,,-53710.47845,-1310159.508
-5.361722768,-131.0159609,-9999,-9999,,,,,,-53617.22768,-1310159.609
-5.352396308,-131.0159734,-9999,-9999,,,,,,-53523.96308,-1310159.734
-5.343067175,-131.0159838,-9999,-9999,,,,,,-53430.67175,-1310159.838
-5.333735391,-131.0159914,-9999,-9999,,,,,,-53337.35391,-1310159.914
-5.324401923,-131.0159983,-9999,-9999,,,,,,-53244.01923,-1310159.983
-5.315066528,-131.0160074,-9999,-9999,,,,,,-53150.66528,-1310160.074
-5.305728718,-131.0160179,-9999,-9999,,,,,,-53057.28718,-1310160.179
-5.29638846,-131.0160277,-9999,-9999,,,,,,-52963.8846,-1310160.277
-5.287046539,-131.0160355,-9999,-9999,,,,,,-52870.46539,-1310160.355
-5.27770318,-131.016041,-9999,-9999,,,,,,-52777.0318,-1310160.41
-5.268359024,-131.0160467,-9999,-9999,,,,,,-52683.59024,-1310160.467
-5.259014095,-131.0160551,-9999,-9999,,,,,,-52590.14095,-1310160.551
-5.249668344,-131.0160675,-9999,-9999,,,,,,-52496.68344,-1310160.675
-5.240321727,-131.0160844,-9999,-9999,,,,,,-52403.21727,-1310160.844
-5.230974272,-131.0161047,-9999,-9999,,,,,,-52309.74272,-1310161.047
-5.221626502,-131.0161263,-9999,-9999,,,,,,-52216.26502,-1310161.263
-5.212278528,-131.0161491,-9999,-9999,,,,,,-52122.78528,-1310161.491
-5.202929925,-131.016173,-9999,-9999,,,,,,-52029.29925,-1310161.73
-5.193580202,-131.016196,-9999,-9999,,,,,,-51935.80202,-1310161.96
-5.184228011,-131.0162159,-9999,-9999,,,,,,-51842.28011,-1310162.159
-5.17487353,-131.0162344,-9999,-9999,,,,,,-51748.7353,-1310162.344
-5.165517825,-131.0162529,-9999,-9999,,,,,,-51655.17825,-1310162.529
-5.156161295,-131.016271,-9999,-9999,,,,,,-51561.61295,-1310162.71
-5.146803262,-131.0162888,-9999,-9999,,,,,,-51468.03262,-1310162.888
-5.137443986,-131.0163057,-9999,-9999,,,,,,-51374.43986,-1310163.057
-5.128083726,-131.0163219,-9999,-9999,,,,,,-51280.83726,-1310163.219
-5.118723082,-131.0163371,-9999,-9999,,,,,,-51187.23082,-1310163.371
-5.109362604,-131.0163518,-9999,-9999,,,,,,-51093.62604,-1310163.518
-5.100002007,-131.0163676,-9999,-9999,,,,,,-51000.02007,-1310163.676
-5.090640568,-131.0163833,-9999,-9999,,,,,,-50906.40568,-1310163.833
-5.081278151,-131.0163958,-9999,-9999,,,,,,-50812.78151,-1310163.958
-5.071914879,-131.0164066,-9999,-9999,,,,,,-50719.14879,-1310164.066
-5.062550727,-131.0164178,-9999,-9999,,,,,,-50625.50727,-1310164.178
-5.053185628,-131.0164314,-9999,-9999,,,,,,-50531.85628,-1310164.314
-5.043818964,-131.0164479,-9999,-9999,,,,,,-50438.18964,-1310164.479
-5.034449793,-131.0164637,-9999,-9999,,,,,,-50344.49793,-1310164.637
-5.02507811,-131.0164765,-9999,-9999,,,,,,-50250.7811,-1310164.765
-5.015704528,-131.0164905,-9999,-9999,,,,,,-50157.04528,-1310164.905
-5.006329651,-131.016507,-9999,-9999,,,,,,-50063.29651,-1310165.07
-4.996953941,-131.0165258,-9999,-9999,,,,,,-49969.53941,-1310165.258
-4.987576655,-131.0165431,-9999,-9999,,,,,,-49875.76655,-1310165.431
-4.978197436,-131.0165568,-9999,-9999,,,,,,-49781.97436,-1310165.568
-4.968815833,-131.0165669,-9999,-9999,,,,,,-49688.15833,-1310165.669
-4.959432203,-131.0165759,-0.14502,-9999,-14.502,,,,,-49594.32203,-1310165.759
-4.950047374,-131.0165834,-0.14519,-9999,-14.519,,,,,-49500.47374,-1310165.834
-4.940660836,-131.0165838,-0.14443,-9999,-14.443,,,,,-49406.60836,-1310165.838
-4.931272527,-131.0165733,-9999,-9999,,,,,,-49312.72527,-1310165.733
-4.921882072,-131.0165603,-9999,-9999,,,,,,-49218.82072,-1310165.603
-4.912489946,-131.0165494,-9999,-9999,,,,,,-49124.89946,-1310165.494
-4.903097018,-131.0165389,-9999,-9999,,,,,,-49030.97018,-1310165.389
-4.893703878,-131.0165271,-9999,-9999,,,,,,-48937.03878,-1310165.271
-4.884311784,-131.0165186,-9999,-9999,,,,,,-48843.11784,-1310165.186
-4.874922237,-131.0165189,-9999,-9999,,,,,,-48749.22237,-1310165.189
-4.865535604,-131.0165265,-9999,-9999,,,,,,-48655.35604,-1310165.265
-4.856151155,-131.0165344,-9999,-9999,,,,,,-48561.51155,-1310165.344
-4.846768762,-131.0165406,-9999,-9999,,,,,,-48467.68762,-1310165.406
-4.837389246,-131.0165482,-9999,-9999,,,,,,-48373.89246,-1310165.482
-4.828013402,-131.0165558,-9999,-9999,,,,,,-48280.13402,-1310165.558
-4.818641637,-131.0165591,-9999,-9999,,,,,,-48186.41637,-1310165.591
-4.809273657,-131.0165615,-9999,-9999,,,,,,-48092.73657,-1310165.615
-4.79990888,-131.0165671,-9999,-9999,,,,,,-47999.0888,-1310165.671
-4.790548269,-131.0165749,-9999,-9999,,,,,,-47905.48269,-1310165.749
-4.781191782,-131.0165778,-9999,-9999,,,,,,-47811.91782,-1310165.778
-4.771838782,-131.0165731,-9999,-9999,,,,,,-47718.38782,-1310165.731
-4.762488912,-131.016566,-9999,-9999,,,,,,-47624.88912,-1310165.66
-4.753143627,-131.01657,-9999,-9999,,,,,,-47531.43627,-1310165.7
-4.743802726,-131.0165876,-9999,-9999,,,,,,-47438.02726,-1310165.876
-4.734465452,-131.0166092,-9999,-9999,,,,,,-47344.65452,-1310166.092
-4.725131103,-131.0166248,-9999,-9999,,,,,,-47251.31103,-1310166.248
-4.715798685,-131.0166275,-9999,-9999,,,,,,-47157.98685,-1310166.275
-4.706468171,-131.0166217,-9999,-9999,,,,,,-47064.68171,-1310166.217
-4.697139666,-131.0166188,-9999,-9999,,,,,,-46971.39666,-1310166.188
-4.687812148,-131.0166168,-9999,-9999,,,,,,-46878.12148,-1310166.168
-4.678484772,-131.0166081,-9999,-9999,,,,,,-46784.84772,-1310166.081
-4.669156479,-131.0165903,-9999,-9999,,,,,,-46691.56479,-1310165.903
-4.659827694,-131.016572,-9999,-9999,,,,,,-46598.27694,-1310165.72
-4.650498949,-131.0165606,-9999,-9999,,,,,,-46504.98949,-1310165.606
-4.641170604,-131.0165513,-9999,-9999,,,,,,-46411.70604,-1310165.513
-4.6318424,-131.0165403,-9999,-9999,,,,,,-46318.424,-1310165.403
-4.622514591,-131.0165307,-9999,-9999,,,,,,-46225.14591,-1310165.307
-4.613186885,-131.0165288,-9999,-9999,,,,,,-46131.86885,-1310165.288
-4.603859131,-131.0165366,-9999,-9999,,,,,,-46038.59131,-1310165.366
-4.594531043,-131.0165473,-9999,-9999,,,,,,-45945.31043,-1310165.473
-4.585201964,-131.0165573,-9999,-9999,,,,,,-45852.01964,-1310165.573
-4.57587328,-131.0165719,-9999,-9999,,,,,,-45758.7328,-1310165.719
-4.566544973,-131.0165877,-9999,-9999,,,,,,-45665.44973,-1310165.877
-4.557216773,-131.0166045,-9999,-9999,,,,,,-45572.16773,-1310166.045
-4.547888866,-131.0166201,-9999,-9999,,,,,,-45478.88866,-1310166.201
-4.538560795,-131.0166304,-9999,-9999,,,,,,-45385.60795,-1310166.304
-4.529233127,-131.0166372,-9999,-9999,,,,,,-45292.33127,-1310166.372
-4.519906465,-131.0166418,-9999,-9999,,,,,,-45199.06465,-1310166.418
-4.51058151,-131.0166396,-9999,-9999,,,,,,-45105.8151,-1310166.396
-4.501258153,-131.0166318,-9999,-9999,,,,,,-45012.58153,-1310166.318
-4.491936224,-131.016624,-9999,-9999,,,,,,-44919.36224,-1310166.24
-4.482616155,-131.0166245,-9999,-9999,,,,,,-44826.16155,-1310166.245
-4.473297842,-131.0166355,-9999,-9999,,,,,,-44732.97842,-1310166.355
-4.46398106,-131.01665,-9999,-9999,,,,,,-44639.8106,-1310166.5
-4.45466516,-131.0166625,-9999,-9999,,,,,,-44546.6516,-1310166.625
-4.445350064,-131.0166754,-9999,-9999,,,,,,-44453.50064,-1310166.754
-4.436035977,-131.0166884,-9999,-9999,,,,,,-44360.35977,-1310166.884
-4.426723147,-131.0166959,-9999,-9999,,,,,,-44267.23147,-1310166.959
-4.417411247,-131.0166963,-9999,-9999,,,,,,-44174.11247,-1310166.963
-4.408100075,-131.0166945,-9999,-9999,,,,,,-44081.00075,-1310166.945
-4.39879005,-131.0166953,-9999,-9999,,,,,,-43987.9005,-1310166.953
-4.389481904,-131.0167009,-9999,-9999,,,,,,-43894.81904,-1310167.009
-4.380176313,-131.0167116,-9999,-9999,,,,,,-43801.76313,-1310167.116
-4.370873633,-131.0167245,-9999,-9999,,,,,,-43708.73633,-1310167.245
-4.361574061,-131.0167384,-9999,-9999,,,,,,-43615.74061,-1310167.384
-4.352278814,-131.0167549,-9999,-9999,,,,,,-43522.78814,-1310167.549
-4.342987719,-131.0167696,-9999,-9999,,,,,,-43429.87719,-1310167.696
-4.333698366,-131.0167827,-9999,-9999,,,,,,-43336.98366,-1310167.827
-4.324408821,-131.016795,-9999,-9999,,,,,,-43244.08821,-1310167.95
-4.315119497,-131.0168067,-9999,-9999,,,,,,-43151.19497,-1310168.067
-4.305832306,-131.0168189,-9999,-9999,,,,,,-43058.32306,-1310168.189
-4.29654779,-131.0168348,-9999,-9999,,,,,,-42965.4779,-1310168.348
-4.287265708,-131.0168571,-9999,-9999,,,,,,-42872.65708,-1310168.571
-4.277985995,-131.0168862,-9999,-9999,,,,,,-42779.85995,-1310168.862
-4.268708396,-131.016919,-9999,-9999,,,,,,-42687.08396,-1310169.19
-4.25943314,-131.0169526,-9999,-9999,,,,,,-42594.3314,-1310169.526
-4.250160591,-131.0169837,-9999,-9999,,,,,,-42501.60591,-1310169.837
-4.24089036,-131.017011,-9999,-9999,,,,,,-42408.9036,-1310170.11
-4.231622144,-131.0170338,-9999,-9999,,,,,,-42316.22144,-1310170.338
-4.222355665,-131.0170524,-9999,-9999,,,,,,-42223.55665,-1310170.524
-4.213090407,-131.0170673,-9999,-9999,,,,,,-42130.90407,-1310170.673
-4.203826164,-131.0170814,-9999,-9999,,,,,,-42038.26164,-1310170.814
-4.194562585,-131.0170953,-9999,-9999,,,,,,-41945.62585,-1310170.953
-4.185299481,-131.0171092,-9999,-9999,,,,,,-41852.99481,-1310171.092
-4.176036252,-131.0171238,-9999,-9999,,,,,,-41760.36252,-1310171.238
-4.166772613,-131.0171392,-9999,-9999,,,,,,-41667.72613,-1310171.392
-4.157507914,-131.0171558,-9999,-9999,,,,,,-41575.07914,-1310171.558
-4.148241887,-131.0171735,-9999,-9999,,,,,,-41482.41887,-1310171.735
-4.138974409,-131.0171928,-9999,-9999,,,,,,-41389.74409,-1310171.928
-4.129706255,-131.0172141,-9999,-9999,,,,,,-41297.06255,-1310172.141
-4.120437827,-131.0172387,-9999,-9999,,,,,,-41204.37827,-1310172.387
-4.111168759,-131.0172659,-9999,-9999,,,,,,-41111.68759,-1310172.659
-4.101898924,-131.0172956,-9999,-9999,,,,,,-41018.98924,-1310172.956
-4.092628381,-131.0173245,-9999,-9999,,,,,,-40926.28381,-1310173.245
-4.083357727,-131.0173501,-9999,-9999,,,,,,-40833.57727,-1310173.501
-4.074086807,-131.0173723,-9999,-9999,,,,,,-40740.86807,-1310173.723
-4.064815177,-131.0173925,-9999,-9999,,,,,,-40648.15177,-1310173.925
-4.055543228,-131.0174086,-9999,-9999,,,,,,-40555.43228,-1310174.086
-4.046271483,-131.0174232,-9999,-9999,,,,,,-40462.71483,-1310174.232
-4.037000665,-131.0174378,-9999,-9999,,,,,,-40370.00665,-1310174.378
-4.027730747,-131.017452,-9999,-9999,,,,,,-40277.30747,-1310174.52
-4.018462858,-131.0174654,-9999,-9999,,,,,,-40184.62858,-1310174.654
-4.009196487,-131.0174772,-9999,-9999,,,,,,-40091.96487,-1310174.772
-3.99993064,-131.017483,-9999,-9999,,,,,,-39999.3064,-1310174.83
-3.990665388,-131.017481,-9999,-9999,,,,,,-39906.65388,-1310174.81
-3.981400879,-131.0174706,-9999,-9999,,,,,,-39814.00879,-1310174.706
-3.972137382,-131.0174572,-9999,-9999,,,,,,-39721.37382,-1310174.572
-3.96287534,-131.0174482,-0.14534,-9999,-14.534,,,,,-39628.7534,-1310174.482
-3.953615005,-131.0174469,-0.14478,-9999,-14.478,,,,,-39536.15005,-1310174.469
-3.944356754,-131.0174516,-0.14469,-9999,-14.469,,,,,-39443.56754,-1310174.516
-3.935100321,-131.01746,-9999,-9999,,,,,,-39351.00321,-1310174.6
-3.925845334,-131.0174709,-9999,-9999,,,,,,-39258.45334,-1310174.709
-3.916592306,-131.0174845,-0.14184,-9999,-14.184,,,,,-39165.92306,-1310174.845
-3.907341204,-131.0174993,-9999,-9999,,,,,,-39073.41204,-1310174.993
-3.898090898,-131.0175103,-9999,-9999,,,,,,-38980.90898,-1310175.103
-3.888841329,-131.0175146,-9999,-9999,,,,,,-38888.41329,-1310175.146
-3.879593352,-131.0175167,-9999,-9999,,,,,,-38795.93352,-1310175.167
-3.870346928,-131.0175224,-9999,-9999,,,,,,-38703.46928,-1310175.224
-3.86110262,-131.0175319,-9999,-9999,,,,,,-38611.0262,-1310175.319
-3.851860027,-131.0175404,-9999,-9999,,,,,,-38518.60027,-1310175.404
-3.842618454,-131.0175419,-9999,-9999,,,,,,-38426.18454,-1310175.419
-3.833377783,-131.0175367,-9999,-9999,,,,,,-38333.77783,-1310175.367
-3.824137927,-131.01753,-9999,-9999,,,,,,-38241.37927,-1310175.3
-3.814899244,-131.0175268,-9999,-9999,,,,,,-38148.99244,-1310175.268
-3.805662044,-131.0175281,-9999,-9999,,,,,,-38056.62044,-1310175.281
-3.796425722,-131.0175322,-9999,-9999,,,,,,-37964.25722,-1310175.322
-3.787189806,-131.0175367,-9999,-9999,,,,,,-37871.89806,-1310175.367
-3.777953902,-131.0175394,-9999,-9999,,,,,,-37779.53902,-1310175.394
-3.76871895,-131.01754,-9999,-9999,,,,,,-37687.1895,-1310175.4
-3.759484847,-131.0175384,-9999,-9999,,,,,,-37594.84847,-1310175.384
-3.75025197,-131.017535,-9999,-9999,,,,,,-37502.5197,-1310175.35
-3.741018992,-131.0175314,-9999,-9999,,,,,,-37410.18992,-1310175.314
-3.731785452,-131.017529,-9999,-9999,,,,,,-37317.85452,-1310175.29
-3.722552032,-131.0175314,-9999,-9999,,,,,,-37225.52032,-1310175.314
-3.713318859,-131.0175383,-9999,-9999,,,,,,-37133.18859,-1310175.383
-3.704086752,-131.017548,-9999,-9999,,,,,,-37040.86752,-1310175.48
-3.694855771,-131.0175598,-9999,-9999,,,,,,-36948.55771,-1310175.598
-3.685626637,-131.0175719,-9999,-9999,,,,,,-36856.26637,-1310175.719
-3.67639931,-131.0175828,-9999,-9999,,,,,,-36763.9931,-1310175.828
-3.66717472,-131.0175943,-9999,-9999,,,,,,-36671.7472,-1310175.943
-3.657953432,-131.0176044,-9999,-9999,,,,,,-36579.53432,-1310176.044
-3.648736471,-131.0176096,-9999,-9999,,,,,,-36487.36471,-1310176.096
-3.63952356,-131.0176089,-9999,-9999,,,,,,-36395.2356,-1310176.089
-3.63031441,-131.0176041,-9999,-9999,,,,,,-36303.1441,-1310176.041
-3.621108922,-131.0175976,-9999,-9999,,,,,,-36211.08922,-1310175.976
-3.611907556,-131.0175935,-9999,-9999,,,,,,-36119.07556,-1310175.935
-3.602709769,-131.0175912,-9999,-9999,,,,,,-36027.09769,-1310175.912
-3.593514637,-131.017587,-9999,-9999,,,,,,-35935.14637,-1310175.87
-3.58432168,-131.0175782,-9999,-9999,,,,,,-35843.2168,-1310175.782
-3.575130347,-131.0175666,-9999,-9999,,,,,,-35751.30347,-1310175.666
-3.565941144,-131.0175568,-9999,-9999,,,,,,-35659.41144,-1310175.568
-3.556754679,-131.0175526,-9999,-9999,,,,,,-35567.54679,-1310175.526
-3.547570089,-131.0175532,-9999,-9999,,,,,,-35475.70089,-1310175.532
-3.538386769,-131.0175547,-9999,-9999,,,,,,-35383.86769,-1310175.547
-3.529204615,-131.017555,-9999,-9999,,,,,,-35292.04615,-1310175.55
-3.520023613,-131.0175524,-9999,-9999,,,,,,-35200.23613,-1310175.524
-3.510843729,-131.0175467,-9999,-9999,,,,,,-35108.43729,-1310175.467
-3.501664503,-131.0175387,-9999,-9999,,,,,,-35016.64503,-1310175.387
