X_Scale,Y_Scale,H_Ell_Scale,NS,CMI_na,Weird_Depth_na,CMI_Depth,CMI_FileNum,CMI_SurfElev,CMI_Thickness,DICE_FileNum,DICE_IceBase,DICE_SurfElev,DICE_Thickness,H_Ell,SIR_IceBase,SIR_SurfElev_clean,SIR_Thickness,SurfHell_Edit_lidar_edit,The_Weird,Weird_Depth,Weird_FileNum,Weird_SurfElev,X_EPSG_3031,Y_EPSG_3031,
-7.812897522,-131.0194005,8.97763,9,-9999,-9999,,,,,,,,,896.385,,,,,,,,,,-78128.97522,-1310194.005
-7.803833372,-131.0193394,8.97839,9,-9999,-9999,,,,,,,,,896.395,,,,,,,,,,-78038.33372,-1310193.394
-7.794764278,-131.0192751,8.97919,9,-9999,-9999,,,,,,,,,896.433,,,,,,,,,,-77947.64278,-1310192.751
-7.785690335,-131.0192053,8.98038,9,-9999,-9999,,,,,,,,,896.582,,,,,,,,,,-77856.90335,-1310192.053
-7.776610689,-131.0191288,8.98188,9,-9999,-9999,,,,,,,,,896.716,,,,,,,,,,-77766.10689,-1310191.288
-7.767524602,-131.0190495,8.98378,9,-9999,-9999,,,,,,,,,896.779,,,,,,,,,,-77675.24602,-1310190.495
-7.758433011,-131.0189732,8.98591,9,-9999,-9999,,,,,,,,,896.862,,,,,,,,,,-77584.33011,-1310189.732
-7.749337098,-131.0189012,8.98753,9,-9999,-9999,,,,,,,,,897.022,,,,,,,,,,-77493.37098,-1310189.012
-7.740235833,-131.0188314,8.98867,9,-9999,-9999,,,,,,,,,897.131,,,,,,,,,,-77402.35833,-1310188.314
-7.73112814,-131.0187623,8.989,9,-9999,-9999,,,,,,,,,897.162,,,,,,,,,,-77311.2814,-1310187.623
-7.722015233,-131.0186954,8.98887,9,-9999,-9999,,,,,,,,,897.189,,,,,,,,,,-77220.15233,-1310186.954
-7.712898363,-131.0186331,8.98887,9,-9999,-9999,,,,,,,,,897.273,,,,,,,,,,-77128.98363,-1310186.331
-7.703777485,-131.0185745,8.98932,9,-9999,-9999,,,,,,,,,897.438,,,,,,,,,,-77037.77485,-1310185.745
-7.694651177,-131.0185151,8.98931,9,-9999,-9999,,,,,,,,,897.598,,,,,,,,,,-76946.51177,-1310185.151
-7.685518573,-131.0184514,8.98929,9,-9999,-9999,,,,,,,,,897.757,,,,,,,,,,-76855.18573,-1310184.514
-7.676380478,-131.0183853,8.99073,9,-9999,-9999,,,,,,,,,897.923,,,,,,,,,,-76763.80478,-1310183.853
-7.667237144,-131.0183198,8.99235,9,-9999,-9999,,,,,,,,,898.062,,,,,,,,,,-76672.37144,-1310183.198
-7.658088737,-131.0182556,8.99281,9,-9999,-9999,,,,,,,,,898.193,,,,,,,,,,-76580.88737,-1310182.556
-7.648935492,-131.0181903,8.99275,9,-9999,-9999,,,,,,,,,898.349,,,,,,,,,,-76489.35492,-1310181.903
-7.639776433,-131.0181216,8.99302,9,-9999,-9999,,,,,,,,,898.503,,,,,,,,,,-76397.76433,-1310181.216
-7.630610876,-131.0180482,8.99313,9,-9999,-9999,,,,,,,,,898.628,,,,,,,,,,-76306.10876,-1310180.482
-7.621439353,-131.0179714,8.9927,9,-9999,-9999,,,,,,,,,898.755,,,,,,,,,,-76214.39353,-1310179.714
-7.612261927,-131.0178928,8.99212,9,-9999,-9999,,,,,,,,,898.917,,,,,,,,,,-76122.61927,-1310178.928
-7.603078814,-131.0178158,8.99139,9,-9999,-9999,,,,,,,,,899.085,,,,,,,,,,-76030.78814,-1310178.158
-7.593889771,-131.0177445,8.99122,9,-9999,-9999,,,,,,,,,899.259,,,,,,,,,,-75938.89771,-1310177.445
-7.584695703,-131.0176794,8.99152,9,-9999,-9999,,,,,,,,,899.447,,,,,,,,,,-75846.95703,-1310176.794
-7.575497176,-131.0176183,8.99146,9,-9999,-9999,,,,,,,,,899.632,,,,,,,,,,-75754.97176,-1310176.183
-7.566294772,-131.0175615,8.99128,9,-9999,-9999,,,,,,,,,899.878,,,,,,,,,,-75662.94772,-1310175.615
-7.557088189,-131.017506,8.99101,9,-9999,-9999,,,,,,,,,900.171,,,,,,,,,,-75570.88189,-1310175.06
-7.54787692,-131.0174508,8.9916,9,-9999,-9999,,,,,,,,,900.466,,,,,,,,,,-75478.7692,-1310174.508
-7.538660275,-131.017393,8.99342,9,-9999,-9999,,,,,,,,,900.729,,,,,,,,,,-75386.60275,-1310173.93
-7.529437219,-131.017332,8.99545,9,-9999,-9999,,,,,,,,,900.94,,,,,,,,,,-75294.37219,-1310173.32
-7.520207994,-131.0172658,8.99679,9,-9999,-9999,,,,,,,,,901.12,,,,,,,,,,-75202.07994,-1310172.658
-7.510973062,-131.0171964,8.99805,9,-9999,-9999,,,,,,,,,901.289,,,,,,,,,,-75109.73062,-1310171.964
-7.501733266,-131.0171283,9.00015,9,-9999,-9999,,,,,,,,,901.532,,,,,,,,,,-75017.33266,-1310171.283
-7.492487939,-131.0170645,9.00263,9,-9999,-9999,,,,,,,,,901.791,,,,,,,,,,-74924.87939,-1310170.645
-7.48323729,-131.0170046,9.00545,9,-9999,-9999,,,,,,,,,901.974,,,,,,,,,,-74832.3729,-1310170.046
-7.473981333,-131.0169464,9.00838,9,-9999,-9999,,,,,,,,,902.038,,,,,,,,,,-74739.81333,-1310169.464
-7.46472116,-131.0168913,9.01081,9,-9999,-9999,,,,,,,,,902.103,,,,,,,,,,-74647.2116,-1310168.913
-7.455457679,-131.0168388,9.01308,9,-9999,-9999,,,,,,,,,902.406,,,,,,,,,,-74554.57679,-1310168.388
-7.446188769,-131.0167828,9.01542,9,-9999,-9999,,,,,,,,,902.603,,,,,,,,,,-74461.88769,-1310167.828
-7.436912072,-131.0167221,9.01741,9,-9999,-9999,,,,,,,,,902.626,,,,,,,,,,-74369.12072,-1310167.221
-7.427629781,-131.0166612,9.01872,9,-9999,-9999,,,,,,,,,902.685,,,,,,,,,,-74276.29781,-1310166.612
-7.41834289,-131.0166058,9.01974,9,-9999,-9999,,,,,,,,,902.785,,,,,,,,,,-74183.4289,-1310166.058
-7.409051118,-131.0165533,9.02064,9,-9999,-9999,,,,,,,,,902.897,,,,,,,,,,-74090.51118,-1310165.533
-7.399754059,-131.0164982,9.02161,9,-9999,-9999,,,,,,,,,903.031,,,,,,,,,,-73997.54059,-1310164.982
-7.390450995,-131.0164385,9.02259,9,-9999,-9999,,,,,,,,,903.148,,,,,,,,,,-73904.50995,-1310164.385
-7.381142889,-131.0163786,9.02241,9,-9999,-9999,,,,,,,,,903.279,,,,,,,,,,-73811.42889,-1310163.786
-7.37183012,-131.0163238,9.02204,9,-9999,-9999,,,,,,,,,903.49,,,,,,,,,,-73718.3012,-1310163.238
-7.36251282,-131.0162778,9.02222,9,-9999,-9999,,,,,,,,,903.725,,,,,,,,,,-73625.1282,-1310162.778
-7.353189529,-131.0162393,9.02267,9,-9999,-9999,,,,,,,,,903.836,,,,,,,,,,-73531.89529,-1310162.393
-7.343860452,-131.0162063,9.02277,9,-9999,-9999,,,,,,,,,903.911,,,,,,,,,,-73438.60452,-1310162.063
-7.334526528,-131.0161795,9.02266,9,-9999,-9999,,,,,,,,,903.966,,,,,,,,,,-73345.26528,-1310161.795
-7.325188924,-131.0161629,9.0224,9,-9999,-9999,,,,,,,,,903.981,,,,,,,,,,-73251.88924,-1310161.629
-7.315848448,-131.0161616,9.02251,9,-9999,-9999,,,,,,,,,904.022,,,,,,,,,,-73158.48448,-1310161.616
-7.306505807,-131.0161743,9.02233,9,-9999,-9999,,,,,,,,,904.13,,,,,,,,,,-73065.05807,-1310161.743
-7.297158558,-131.0161949,9.02128,9,-9999,-9999,,,,,,,,,904.104,,,,,,,,,,-72971.58558,-1310161.949
-7.287805582,-131.0162169,9.01995,9,-9999,-9999,,,,,,,,,903.972,,,,,,,,,,-72878.05582,-1310162.169
-7.278447385,-131.016236,9.01901,9,-9999,-9999,,,,,,,,,903.873,,,,,,,,,,-72784.47385,-1310162.36
-7.269084346,-131.0162524,9.01817,9,-9999,-9999,,,,,,,,,903.773,,,,,,,,,,-72690.84346,-1310162.524
-7.259715289,-131.0162659,9.01735,9,-9999,-9999,,,,,,,,,903.611,,,,,,,,,,-72597.15289,-1310162.659
-7.250339443,-131.0162721,9.0166,9,-9999,-9999,,,,,,,,,903.424,,,,,,,,,,-72503.39443,-1310162.721
-7.240956764,-131.0162706,9.01595,9,-9999,-9999,,,,,,,,,903.178,,,,,,,,,,-72409.56764,-1310162.706
-7.231567788,-131.0162652,9.01501,9,-9999,-9999,,,,,,,,,902.843,,,,,,,,,,-72315.67788,-1310162.652
-7.222172971,-131.0162619,9.01437,9,-9999,-9999,,,,,,,,,902.483,,,,,,,,,,-72221.72971,-1310162.619
-7.212772348,-131.0162628,9.01394,9,-9999,-9999,,,,,,,,,902.143,,,,,,,,,,-72127.72348,-1310162.628
-7.203364824,-131.0162655,9.01337,9,-9999,-9999,,,,,,,,,901.746,,,,,,,,,,-72033.64824,-1310162.655
-7.1939499,-131.0162668,9.0124,9,-9999,-9999,,,,,,,,,901.283,,,,,,,,,,-71939.499,-1310162.668
-7.184528723,-131.016264,9.01137,9,-9999,-9999,,,,,,,,,900.864,,,,,,,,,,-71845.28723,-1310162.64
-7.175102365,-131.0162583,9.01099,9,-9999,-9999,,,,,,,,,900.529,,,,,,,,,,-71751.02365,-1310162.583
-7.165670759,-131.0162504,9.01101,9,-9999,-9999,,,,,,,,,900.196,,,,,,,,,,-71656.70759,-1310162.504
-7.156234201,-131.0162423,9.0116,9,-9999,-9999,,,,,,,,,899.837,,,,173.703629,,,,,,-71562.34201,-1310162.423
-7.14679353,-131.0162358,9.01235,9,-9999,-9999,,,,,,,,,899.505,,,-52.73021821,167.6240694,,,,,,-71467.9353,-1310162.358
-7.137348389,-131.0162302,9.01265,9,-9999,-9999,,,,,,,,,899.224,,,-53.39717453,162.7981508,,,,,,-71373.48389,-1310162.302
-7.127898557,-131.0162247,9.0126,9,-9999,-9999,,177,,106.0045322,,,,,898.952,,,,173.9971765,,,,,,-71278.98557,-1310162.247
-7.118443808,-131.0162183,9.01266,9,-9999,-9999,,177,-29.19618816,106.6101434,,,,,898.668,,,,176.2943403,,,,,,-71184.43808,-1310162.183
-7.108984275,-131.0162099,9.01284,9,-9999,-9999,,177,-29.86314448,108.1454366,,,,,898.374,,,-29.57730606,179.7525821,,,,,,-71089.84275,-1310162.099
-7.099520962,-131.0162002,9.01265,9,-9999,-9999,,177,-30.43482132,111.9743131,,,,,898.172,,,-30.24426238,182.0471582,,,,,,-70995.20962,-1310162.002
-7.090055114,-131.0161914,9.01218,9,-9999,-9999,,177,-31.00649817,111.736407,,,,,898.08,,,-30.91121869,183.490744,,,,,,-70900.55114,-1310161.914
-7.080587333,-131.0161858,9.01167,9,-9999,-9999,,177,-31.48289554,109.6352775,,,,,898.031,,,-31.38761606,184.5280055,,,,,,-70805.87333,-1310161.858
-7.071119119,-131.0161873,9.01165,9,-9999,-9999,,177,-31.57817501,108.0458771,,,,,898.039,,,-31.57817501,185.6253222,,,,,,-70711.19119,-1310161.873
-7.06165199,-131.0161953,9.01207,9,-9999,-9999,,177,-31.29233659,106.8164354,,,,,898.228,,,-31.29233659,186.9469376,,,,,,-70616.5199,-1310161.953
-7.052186256,-131.016202,9.01246,9,-9999,-9999,,177,-30.91121869,107.3721504,,,,,898.552,,,-30.81593922,187.8000285,,,,,,-70521.86256,-1310162.02
-7.042720893,-131.0162044,9.01223,9,-9999,-9999,,177,-30.5301008,108.7658462,,,,,898.847,,,-30.5301008,188.298402,,,,,,-70427.20893,-1310162.044
-7.033256315,-131.0162073,9.01178,9,-9999,-9999,,177,-29.67258553,108.3346283,,,,,899.134,,,-29.57730606,189.0362127,,,,,,-70332.56315,-1310162.073
-7.023793964,-131.0162152,9.01149,9,-9999,-9999,,177,-29.29146764,105.9649069,,,,,899.479,,,-29.29146764,189.6763859,,,,,,-70237.93964,-1310162.152
-7.01433324,-131.0162232,9.01138,9,-9999,-9999,,177,-28.81507027,105.7317251,,,,,899.849,,,-28.62451132,190.3805574,,,,,,-70143.3324,-1310162.232
-7.004873,-131.0162279,9.01157,9,-9999,-9999,,177,-27.86227553,108.2560401,,,,,900.147,,,-27.86227553,191.1602877,,,,,,-70048.73,-1310162.279
-6.995414485,-131.0162338,9.01168,9,-9999,-9999,,177,-27.57643711,111.5707302,,,,,900.408,,,-27.38587816,191.8055824,,,,,,-69954.14485,-1310162.338
-6.985959624,-131.0162463,9.0113,9,-9999,-9999,,177,-26.90948079,108.9729686,,,,,900.75,,,-26.81420132,192.5357728,,,,,,-69859.59624,-1310162.463
-6.976507242,-131.0162601,9.01052,9,-9999,-9999,,177,-26.05196553,105.269131,,,,,901.124,,,-26.05196553,193.1435199,,,,,,-69765.07242,-1310162.601
-6.96705437,-131.0162674,9.00972,9,-9999,-9999,,177,-25.19445026,107.0901102,,,,,901.377,,,-25.09917079,193.4301521,,,,,,-69670.5437,-1310162.674
-6.957601196,-131.0162716,9.00899,9,-9999,-9999,,177,-25.09917079,107.6964975,,,,,901.536,,,-25.09917079,193.4300988,,,,,,-69576.01196,-1310162.716
-6.948149428,-131.0162772,9.00838,9,-9999,-9999,,177,-24.43221447,106.4834875,,,,,901.739,,,-24.14637605,193.6186136,,,,,,-69481.49428,-1310162.772
-6.938699123,-131.0162876,9.00781,9,-9999,-9999,,177,-24.14637605,104.001502,,,,,901.96,,,-24.05109657,193.3381834,,,,,,-69386.99123,-1310162.876
-6.929248881,-131.0162956,9.00722,9,-9999,-9999,,177,-23.86053763,102.8029864,,,,,902.091,,,-23.86053763,192.9313374,,,,,,-69292.48881,-1310162.956
-6.919797052,-131.0162923,9.00586,9,-9999,-9999,,177,-23.66997868,101.387705,,,,,902.097,,,-24.05109657,193.0640047,,,,,,-69197.97052,-1310162.923
-6.91034334,-131.0162819,9.00371,9,-9999,-9999,,178,-24.14637605,101.3482229,,,,,901.966,,,-24.14637605,194.5509006,,,,,,-69103.4334,-1310162.819
-6.900888057,-131.0162712,9.00121,9,-9999,-9999,,178,-24.24165552,102.5187016,,,,,901.758,,,-24.24165552,193.8374299,,,,,,-69008.88057,-1310162.712
-6.891431023,-131.0162645,8.999,9,-9999,-9999,,178,-24.62277342,108.2327034,,,,,901.462,,,-24.24165552,192.1779904,,,,,,-68914.31023,-1310162.645
-6.88197227,-131.0162624,8.99834,9,-9999,-9999,,178,-24.71805289,112.9713424,,,,,901.16,,,-24.62277342,193.134212,,,,,,-68819.7227,-1310162.624
-6.872511326,-131.0162656,8.99714,9,-9999,-9999,,178,-24.81333237,108.3554433,,,,,900.854,,,-24.81333237,195.1801656,,,,,,-68725.11326,-1310162.656
-6.863047889,-131.0162725,8.99473,9,-9999,-9999,,178,-24.71805289,108.1192667,,,,,900.588,,,-24.71805289,197.0484273,,,,,,-68630.47889,-1310162.725
-6.853581701,-131.0162833,8.99218,9,-9999,-9999,,178,-24.81333237,104.2131907,,,,,900.315,,,-24.336935,198.4936558,,,,,,-68535.81701,-1310162.833
-6.844113233,-131.0162977,8.98965,9,-9999,-9999,,178,-24.52749394,101.7158894,,,,,900.017,,,-24.24165552,199.7580592,,,,,,-68441.13233,-1310162.977
-6.834642921,-131.0163166,8.98689,9,-9999,-9999,,178,-24.62277342,102.3772828,,,,,899.768,,,-24.52749394,200.9789233,,,,,,-68346.42921,-1310163.166
-6.825172081,-131.0163395,8.9847,9,-9999,-9999,,178,-25.00389131,106.978931,,,,,899.559,,,-24.336935,202.0001077,,,,,,-68251.72081,-1310163.395
-6.815700329,-131.0163666,8.98367,9,-9999,-9999,,178,-25.19445026,109.9719549,,,,,899.372,,,-25.09917079,202.6479865,,,,,,-68157.00329,-1310163.666
-6.80622811,-131.0163948,8.98337,9,-9999,-9999,,178,-25.67084763,107.1209091,,,,,899.233,,,-25.57556816,203.1564721,,,,,,-68062.2811,-1310163.948
-6.796755357,-131.0164172,8.98336,9,-9999,-9999,,178,-25.19445026,105.3040356,,,,,899.148,,,-25.19445026,203.7943735,,,,,,-67967.55357,-1310164.172
-6.787281703,-131.0164333,8.98317,9,-9999,-9999,,178,-25.95668605,103.9912845,,,,,899.08,,,-25.7661271,203.6043303,,,,,,-67872.81703,-1310164.333
-6.777807508,-131.0164426,8.98343,9,-9999,-9999,,178,-26.5283629,100.9473768,,,,,899.012,,,-26.43308342,203.2452124,,,,,,-67778.07508,-1310164.426
-6.768332694,-131.0164451,8.98481,9,-9999,-9999,,178,-27.19531921,103.4510252,,,,,898.988,,,-27.19531921,202.6799807,,,,,,-67683.32694,-1310164.451
-6.758857824,-131.016446,8.98684,9,-9999,-9999,,178,-27.38587816,111.0743204,,,,,898.979,,,-27.48115763,202.0641882,,,,,,-67588.57824,-1310164.46
-6.749382709,-131.0164481,8.98823,9,-9999,-9999,,178,-28.14811395,114.7734991,,,,,898.954,,,-28.14811395,202.1044739,,,,,,-67493.82709,-1310164.481
-6.739908108,-131.0164537,8.98902,9,-9999,-9999,,178,-28.3386729,113.2487621,,,,,898.9,,,-28.24339343,202.7691283,,,,,,-67399.08108,-1310164.537
-6.730434081,-131.0164586,8.99008,9,-9999,-9999,,178,-28.71979079,110.3728799,,,,,898.836,,,-28.81507027,203.5934829,,,,,,-67304.34081,-1310164.586
-6.720960517,-131.0164548,8.99081,9,-9999,-9999,,178,-29.00562922,108.3571684,,,,,898.782,,,-28.43395237,204.3189452,,,,,,-67209.60517,-1310164.548
-6.71148797,-131.0164425,8.99154,9,-9999,-9999,,178,-29.19618816,107.1721218,,,,,898.786,,,-29.19618816,204.6772562,,,,,,-67114.8797,-1310164.425
-6.702017274,-131.0164271,8.99269,9,-9999,-9999,,178,-29.19618816,107.5443231,,,,,898.802,,,-28.91034974,205.3389357,,,,,,-67020.17274,-1310164.271
-6.692549575,-131.0164134,8.99363,9,-9999,-9999,,178,-29.19618816,105.8668655,,,,,898.9,,,-29.19618816,205.8615373,,,,,,-66925.49575,-1310164.134
-6.683086133,-131.0164044,8.99422,9,-9999,-9999,,178,-29.00562922,107.0956274,,,,,899.102,,,-28.91034974,206.5184876,,,,,,-66830.86133,-1310164.044
-6.673627425,-131.0164005,8.99413,9,-9999,-9999,,178,-28.71979079,109.2595804,,,,,899.412,,,-28.62451132,207.1950333,,,,,,-66736.27425,-1310164.005
-6.664173934,-131.0164023,8.99384,9,-9999,-9999,,178,-27.86227553,106.4651055,,,,,899.816,,,-27.76699606,208.0801325,,,,,,-66641.73934,-1310164.023
-6.654726004,-131.0164076,8.99459,9,-9999,-9999,,178,-27.00476026,106.9488699,,,,,900.288,,,-26.90948079,208.853787,,,,,,-66547.26004,-1310164.076
-6.645284133,-131.0164112,8.99538,9,-9999,-9999,,178,-26.43308342,109.2179365,,,,,900.735,,,-26.43308342,209.2152612,,,,,,-66452.84133,-1310164.112
-6.635847904,-131.0164095,8.99494,9,-9999,-9999,,178,-25.86140658,112.4720412,,,,,901.129,,,-25.7661271,208.5261306,,,,,,-66358.47904,-1310164.095
-6.626418167,-131.0164064,8.99426,9,-9999,-9999,,178,-24.90861184,114.6970308,,,,,901.556,,,-24.24165552,208.9887304,,,,,,-66264.18167,-1310164.064
-6.616995082,-131.0164035,8.99367,9,-9999,-9999,,178,-23.86053763,112.1163307,,,,,901.911,,,-23.76525815,210.2565268,,,,,,-66169.95082,-1310164.035
-6.607578195,-131.0164015,8.99196,9,-9999,-9999,,178,-23.28886078,108.7761064,,,,,902.186,,,-23.76525815,210.6469395,,,,,,-66075.78195,-1310164.015
-6.598167807,-131.0164025,8.98847,9,-9999,-9999,,178,-23.09830184,108.6471756,,,,,902.459,,,-23.09830184,210.3479918,,,,,,-65981.67807,-1310164.025
-6.5887636,-131.0164066,8.98489,9,-9999,-9999,,178,-22.90774289,110.9752889,,,,,902.696,,,-22.62190447,209.9308889,,,,,,-65887.636,-1310164.066
-6.579364337,-131.0164156,8.98335,9,-9999,-9999,,178,-22.1455071,113.7137909,,,,,902.882,,,-22.05022762,209.5544389,,,,,,-65793.64337,-1310164.156
-6.569968672,-131.0164254,8.98293,9,-9999,-9999,,178,-22.05022762,108.929944,,,,,903.01,,,-21.95494815,208.852234,,,,,,-65699.68672,-1310164.254
-6.560575611,-131.0164316,8.98359,9,-9999,-9999,,178,-22.05022762,106.0276459,,,,,903.09,,,-21.95494815,207.8619675,,,,,,-65605.75611,-1310164.316
-6.551184707,-131.016434,8.98346,9,-9999,-9999,,178,-22.05022762,112.3952525,,,,,903.061,,,-22.05022762,205.2033734,,,,,,-65511.84707,-1310164.34
-6.541795969,-131.0164383,8.98241,9,-9999,-9999,,178,-22.05022762,114.7459294,,,,,902.915,,,-21.95494815,204.4389054,,,,,,-65417.95969,-1310164.383
-6.532408505,-131.0164448,8.98143,9,-9999,-9999,,178,-22.05022762,106.9313382,,,,,902.724,,,-21.38327131,207.4530848,,,,,,-65324.08505,-1310164.448
-6.523021198,-131.0164516,8.98035,9,-9999,-9999,,178,-22.05022762,104.0638428,,,,,902.532,,,-22.05022762,207.2019737,,,,,,-65230.21198,-1310164.516
-6.513633512,-131.0164569,8.97858,9,-9999,-9999,,178,-22.05022762,105.7805428,,,,,902.267,,,-22.05022762,206.1796766,,,,,,-65136.33512,-1310164.569
-6.504245026,-131.0164613,8.97656,9,-9999,-9999,,178,-22.1455071,105.8395532,,,,,901.94,,,-22.05022762,208.4446312,,,,,,-65042.45026,-1310164.613
-6.49485698,-131.0164634,8.97468,9,-9999,-9999,,178,-22.33606604,101.4462402,,,,,901.635,,,-22.24078657,211.0978322,,,,,,-64948.5698,-1310164.634
-6.485468949,-131.016461,8.97363,9,-9999,-9999,,178,-21.7643892,101.781135,,,,,901.4,,,-21.66910973,211.7181709,,,,,,-64854.68949,-1310164.61
-6.476080863,-131.0164534,8.97218,9,-9999,-9999,,178,-21.47855078,106.5159794,,,,,901.251,,,-21.38327131,211.4746301,,,,,,-64760.80863,-1310164.534
-6.466692472,-131.0164434,8.96948,9,-9999,-9999,,178,-21.57383025,108.9910977,,,,,901.058,,,-21.47855078,213.1265179,,,,,,-64666.92472,-1310164.434
-6.457304082,-131.0164329,8.96865,9,-9999,-9999,,178,-22.05022762,106.544607,,,,,900.8,,,-21.7643892,215.6255337,,,,,,-64573.04082,-1310164.329
-6.447916618,-131.0164239,8.96975,9,-9999,-9999,,178,-22.24078657,104.8855368,,,,,900.527,,,-22.24078657,216.6039975,,,,,,-64479.16618,-1310164.239
-6.438530671,-131.0164147,8.97191,9,-9999,-9999,,178,-22.05022762,105.6657776,,,,,900.285,,,-21.95494815,215.5923429,,,,,,-64385.30671,-1310164.147
-6.429145743,-131.0164049,8.97348,9,-9999,-9999,,178,-22.24078657,107.2106838,,,,,900.056,,,-21.95494815,215.1969847,,,,,,-64291.45743,-1310164.049
-6.419761103,-131.016393,8.97406,9,-9999,-9999,,178,-22.33606604,108.3131674,,,,,899.901,,,-22.33606604,216.5913933,,,,,,-64197.61103,-1310163.93
-6.410376302,-131.0163816,8.97408,9,-9999,-9999,,178,-21.57383025,110.826159,,,,,899.798,,,-21.57383025,217.9864251,,,,,,-64103.76302,-1310163.816
-6.400991013,-131.0163718,8.97349,9,-9999,-9999,,178,-22.24078657,115.2314609,,,,,899.635,,,-21.85966867,218.2912584,,,,,,-64009.91013,-1310163.718
-6.391604857,-131.0163666,8.97219,9,-9999,-9999,,178,-22.62190447,117.7945582,,,,,899.399,,,-22.71718394,218.1830256,,,,,,-63916.04857,-1310163.666
-6.382219076,-131.0163661,8.96979,9,-9999,-9999,,178,-22.33606604,117.5370324,,,,,899.158,,,-22.1455071,217.1760179,,,,,,-63822.19076,-1310163.661
-6.372833265,-131.0163669,8.96749,9,-9999,-9999,,178,-22.81246341,115.8666218,,,,,899.049,,,-22.81246341,215.9603813,,,,,,-63728.33265,-1310163.669
-6.363446999,-131.0163666,8.96643,9,-9999,-9999,,178,-22.1455071,113.3272035,,,,,898.917,,,-22.1455071,218.0033031,,,,,,-63634.46999,-1310163.666
-6.35406005,-131.0163643,8.96671,9,-9999,-9999,,178,-22.05022762,109.2418558,,,,,898.737,,,-22.1455071,220.3731868,,,,,,-63540.6005,-1310163.643
-6.344673228,-131.0163615,8.96719,9,-9999,-9999,,178,-22.1455071,107.5981404,,,,,898.616,,,-22.24078657,221.5169402,,,,,,-63446.73228,-1310163.615
-6.335287572,-131.0163589,8.96694,9,-9999,-9999,,178,-22.52662499,108.3346588,,,,,898.522,,,-22.43134552,220.776214,,,,,,-63352.87572,-1310163.589
-6.325901665,-131.0163548,8.96695,9,-9999,-9999,,178,-22.62190447,108.6749981,,,,,898.419,,,-22.71718394,219.949343,,,,,,-63259.01665,-1310163.548
-6.316515736,-131.0163508,8.96747,9,-9999,-9999,,178,-23.00302236,108.9058766,,,,,898.336,,,-22.90774289,219.3991059,,,,,,-63165.15736,-1310163.508
-6.307130348,-131.0163476,8.96752,9,-9999,-9999,,178,-22.90774289,113.4846279,,,,,898.33,,,-22.90774289,218.9163644,,,,,,-63071.30348,-1310163.476
-6.297745527,-131.0163485,8.96853,9,-9999,-9999,,178,-23.00302236,118.360347,,,,,898.352,,,-23.28886078,217.8110474,,,,,,-62977.45527,-1310163.485
-6.288360525,-131.0163541,8.97223,9,-9999,-9999,,178,-22.71718394,115.4638457,,,,,898.288,,,-22.62190447,219.1695284,,,,,,-62883.60525,-1310163.541
-6.278975467,-131.0163606,8.97545,9,-9999,-9999,,178,-22.05022762,110.5231323,,,,,898.21,,,-21.95494815,220.7896338,,,,,,-62789.75467,-1310163.606
-6.269590336,-131.0163646,8.97597,9,-9999,-9999,,178,-22.24078657,107.7807916,,,,,898.2,,,-22.24078657,222.2753271,,,,,,-62695.90336,-1310163.646
-6.260205156,-131.0163671,8.9751,9,-9999,-9999,,178,-21.85966867,110.3936742,,,,,898.214,,,-21.38327131,223.6996868,,,,,,-62602.05156,-1310163.671
-6.250819659,-131.0163735,8.97496,9,-9999,-9999,,178,-21.47855078,116.1525131,,,,,898.174,,,-21.7643892,223.7877523,,,,,,-62508.19659,-1310163.735
-6.241433676,-131.0163813,8.97591,9,-9999,-9999,,178,-21.09743288,112.1744761,,,,,898.11,,,-21.00215341,224.3886858,,,,,,-62414.33676,-1310163.813
-6.232046803,-131.0163859,8.97755,9,-9999,-9999,,178,-21.19271236,109.1699776,,,,,898.036,,,-21.19271236,225.5231961,,,,,,-62320.46803,-1310163.859
-6.222659369,-131.0163876,8.97907,9,-9999,-9999,,178,-21.00215341,110.2006845,,,,,897.969,,,-21.28799183,226.3948813,,,,,,-62226.59369,-1310163.876
-6.213272085,-131.0163899,8.97991,9,-9999,-9999,,178,-21.28799183,110.979216,,,,,897.918,,,-21.38327131,226.7553558,,,,,,-62132.72085,-1310163.899
-6.203884394,-131.016394,8.98064,9,-9999,-9999,,178,-21.19271236,111.2363679,,,,,897.871,,,-21.09743288,227.1524327,,,,,,-62038.84394,-1310163.94
-6.194496212,-131.0163979,8.98148,9,-9999,-9999,,178,-21.09743288,110.5605509,,,,,897.85,,,-21.00215341,227.4882505,,,,,,-61944.96212,-1310163.979
-6.185106867,-131.0164019,8.98189,9,-9999,-9999,,178,-20.81159446,111.8941335,,,,,897.796,,,-20.71631499,227.8731654,,,,,,-61851.06867,-1310164.019
-6.175716494,-131.0164071,8.98187,9,-9999,-9999,,178,-21.28799183,112.1357066,,,,,897.654,,,-21.38327131,227.8159559,,,,,,-61757.16494,-1310164.071
-6.166325385,-131.0164123,8.98142,9,-9999,-9999,,178,-21.85966867,111.4168804,,,,,897.479,,,-21.66910973,227.375978,,,,,,-61663.25385,-1310164.123
-6.156934331,-131.0164138,8.98071,9,-9999,-9999,,178,-22.05022762,111.6018948,,,,,897.296,,,-22.1455071,225.8433322,,,,,,-61569.34331,-1310164.138
