LineNum,LineFull,unixTime,UTCDate,UTCsod,UTCTime,Latitude,Longitude,X_EPSG_3031,Y_EPSG_3031,DICE_SurfElev,DICE_Thickness,DICE_IceBase,DICE_FileNum
L870,L870:2005,1480391633,2016/11/29,14033,03:53:53,-77.9122304951,173.7293860045,143964.66611369,-1310176.06565953,-2.7331353549698,262.15324569754,-264.88638105251,8
L870,L870:2005,1480391634,2016/11/29,14034,03:53:54,-77.9121348626,173.7252719848,144059.888444139,-1310176.16475689,-2.7655883505236,262.15319979763,-264.918788148154,8
L870,L870:2005,1480391635,2016/11/29,14035,03:53:55,-77.9120388262,173.7211585319,144155.103421492,-1310176.30245325,-2.7969247251186,262.09493673305,-264.891861458169,8
L870,L870:2005,1480391636,2016/11/29,14036,03:53:56,-77.9119423829,173.7170455371,144250.313576429,-1310176.47880412,-2.8634897403355,261.03297417724,-263.896463917576,8
L870,L870:2005,1480391637,2016/11/29,14037,03:53:57,-77.911845631,173.7129327032,144345.524531842,-1310176.68233135,-2.9763088838192,259.73268042171,-262.708989305529,8
L870,L870:2005,1480391638,2016/11/29,14038,03:53:58,-77.9117486731,173.7088199651,144440.736548388,-1310176.90167091,-2.1170709237836,260.29076807173,-262.407838995514,8
L870,L870:2005,1480391639,2016/11/29,14039,03:53:59,-77.9116516292,173.7047076446,144535.94082677,-1310177.12453527,-2.2793419244737,267.709794368,-269.989136292474,8
L870,L870:2005,1480391640,2016/11/29,14040,03:54:00,-77.9115546175,173.7005953837,144631.144130537,-1310177.33711994,-2.4609671889302,275.29204321352,-277.75301040245,8
L870,L870:2005,1480391641,2016/11/29,14041,03:54:01,-77.9114577535,173.6964832277,144726.344029869,-1310177.52693189,-2.6845730555071,278.22200671436,-280.906579769867,8
L870,L870:2005,1480391642,2016/11/29,14042,03:54:02,-77.9113610325,173.6923713382,144821.536882205,-1310177.69489342,-2.8725035635878,280.56868552896,-283.441189092548,8
L870,L870:2005,1480391643,2016/11/29,14043,03:54:03,-77.9112642872,173.6882599467,144916.7194099,-1310177.85985344,-3.0362173096909,285.68990628703,-288.726123596721,8
L870,L870:2005,1480391644,2016/11/29,14044,03:54:04,-77.9111675109,173.6841490445,145011.891892905,-1310178.02252358,-3.2046384264,288.29949742327,-291.50413584967,8
L870,L870:2005,1480391645,2016/11/29,14045,03:54:05,-77.9110706081,173.6800386492,145107.055083511,-1310178.19337492,-3.375635425272,273.27932397523,-276.654959400502,8
L870,L870:2005,1480391646,2016/11/29,14046,03:54:06,-77.9109734322,173.6759289384,145202.206696449,-1310178.38886154,-3.5476889201415,267.47411639603,-271.021805316172,8
L870,L870:2005,1480391647,2016/11/29,14047,03:54:07,-77.9108758219,173.6718201093,145297.344180791,-1310178.62709246,-3.6886759168743,262.47749601739,-266.166171934264,8
L870,L870:2005,1480391648,2016/11/29,14048,03:54:08,-77.9107777991,173.6677121924,145392.466583519,-1310178.90575783,-3.8031208910659,264.30075462118,-268.103875512246,8
L870,L870:2005,1480391649,2016/11/29,14049,03:54:09,-77.9106794482,173.6636052168,145487.572225402,-1310179.21572257,-3.8838907709006,271.03092975859,-274.914820529491,8
L870,L870:2005,1480391650,2016/11/29,14050,03:54:10,-77.9105809607,173.6594988758,145582.665804331,-1310179.53530888,-3.9242875090027,266.93823174845,-270.862519257453,8
L870,L870:2005,1480391651,2016/11/29,14051,03:54:11,-77.9104825332,173.6553930994,145677.746537713,-1310179.84288272,-3.9168489838263,268.78021562025,-272.697064604076,8
L870,L870:2005,1480391652,2016/11/29,14052,03:54:12,-77.9103842375,173.6512877356,145772.817027461,-1310180.13022337,-3.8800139856974,268.35754762639,-272.237561612087,8
L870,L870:2005,1480391653,2016/11/29,14053,03:54:13,-77.9102861175,173.6471828916,145867.874285174,-1310180.39281444,-3.8381712217199,261.70494021705,-265.54311143877,8
L870,L870:2005,1480391654,2016/11/29,14054,03:54:14,-77.9101882118,173.6430786182,145962.916675216,-1310180.62657521,-3.7987399873069,267.71262633554,-271.511366322847,8
L870,L870:2005,1480391655,2016/11/29,14055,03:54:15,-77.910090515,173.6389746355,146057.950658221,-1310180.83138483,-3.7692414842249,274.74738408651,-278.516625570735,8
L870,L870:2005,1480391656,2016/11/29,14056,03:54:16,-77.909993045,173.6348710965,146152.972512203,-1310181.00568174,-2.7591855265672,277.27845755451,-280.037643081077,8
L870,L870:2005,1480391657,2016/11/29,14057,03:54:17,-77.9098957153,173.6307679149,146247.985258597,-1310181.15868931,-2.7631686558589,279.85757370514,-282.620742360999,8
L870,L870:2005,1480391658,2016/11/29,14058,03:54:18,-77.9097986065,173.6266651605,146342.986314905,-1310181.28179091,-3.7525971152631,283.50152209913,-287.254119214393,8
L870,L870:2005,1480391659,2016/11/29,14059,03:54:19,-77.9097018651,173.622562436,146437.982973377,-1310181.35798431,-4.7545452278546,276.22233766918,-280.976882897035,8
L870,L870:2005,1480391660,2016/11/29,14060,03:54:20,-77.909605573,173.6184595043,146532.979646938,-1310181.37772541,-4.8109772542704,270.92191016582,-275.73288742009,8
L870,L870:2005,1480391661,2016/11/29,14061,03:54:21,-77.9095095921,173.6143565285,146627.974281756,-1310181.35650396,-4.870725754963,286.24854011606,-291.119265871023,8
L870,L870:2005,1480391662,2016/11/29,14062,03:54:22,-77.909413616,173.6102539219,146722.961164003,-1310181.32881929,-4.9355481246753,288.85026088458,-293.785809009255,8
L870,L870:2005,1480391663,2016/11/29,14063,03:54:23,-77.9093174614,173.6061518545,146817.938647448,-1310181.31511394,-5.0274113823284,291.08780169589,-296.115213078218,8
L870,L870:2005,1480391664,2016/11/29,14064,03:54:24,-77.9092210219,173.6020502211,146912.910443493,-1310181.32673258,-5.13370890923,292.79329547827,-297.9270043875,8
L870,L870:2005,1480391665,2016/11/29,14065,03:54:25,-77.909124347,173.5979491428,147007.873182968,-1310181.35858496,-6.2458700016907,292.69366674854,-298.939536750231,8
L870,L870:2005,1480391666,2016/11/29,14066,03:54:26,-77.9090274118,173.593848619,147102.827189721,-1310181.41338907,-5.3183689891612,293.29888625444,-298.617255243601,8
L870,L870:2005,1480391667,2016/11/29,14067,03:54:27,-77.908930163,173.5897487402,147197.77105342,-1310181.49719633,-5.3288199377282,294.63568892886,-299.964508866588,8
L870,L870:2005,1480391668,2016/11/29,14068,03:54:28,-77.908832574,173.58564947,147292.705939631,-1310181.61281843,-5.2499899143047,295.62404728621,-300.874037200515,8
L870,L870:2005,1480391669,2016/11/29,14069,03:54:29,-77.9087347299,173.5815506439,147387.634572676,-1310181.75054697,-5.118056607952,296.73079406276,-301.848850670712,8
L870,L870:2005,1480391670,2016/11/29,14070,03:54:30,-77.908636915,173.5774520984,147482.557204236,-1310181.87893598,-5.9316141967672,299.28281180954,-305.214426006307,8
L870,L870:2005,1480391671,2016/11/29,14071,03:54:31,-77.9085393264,173.5733533947,147577.481444306,-1310181.97534666,-5.8099961986808,301.61993133464,-307.429927533321,8
L870,L870:2005,1480391672,2016/11/29,14072,03:54:32,-77.9084422034,173.569254564,147672.403630165,-1310182.01374399,,,,
L870,L870:2005,1480391673,2016/11/29,14073,03:54:33,-77.9083450571,173.565156117,147767.31808969,-1310182.04879941,-5.2718566921718,302.89777065783,-308.169627350002,8
L870,L870:2005,1480391674,2016/11/29,14074,03:54:34,-77.9082473824,173.5610585055,147862.220712411,-1310182.13680198,-5.1151128232131,299.5422342206,-304.657347043813,8
L870,L870:2005,1480391675,2016/11/29,14075,03:54:35,-77.9081490521,173.5569621846,147957.102671018,-1310182.29281078,-4.9280480659687,296.75080804308,-301.678856109049,8
L870,L870:2005,1480391676,2016/11/29,14076,03:54:36,-77.9080502283,173.5528669182,148051.967380302,-1310182.49853071,-4.7564045859542,296.57301194862,-301.329416534574,8
L870,L870:2005,1480391677,2016/11/29,14077,03:54:37,-77.907951126,173.54877241,148146.818973838,-1310182.72973717,,,,
L870,L870:2005,1480391678,2016/11/29,14078,03:54:38,-77.9078519221,173.5446785988,148241.656672885,-1310182.96697034,,,,
L870,L870:2005,1480391679,2016/11/29,14079,03:54:39,-77.9077525965,173.540585365,148336.483462544,-1310183.21211709,,,,
L870,L870:2005,1480391680,2016/11/29,14080,03:54:40,-77.9076532592,173.5364924098,148431.30481792,-1310183.45240208,,,,
L870,L870:2005,1480391681,2016/11/29,14081,03:54:41,-77.9075540695,173.5323993414,148526.127727454,-1310183.66942754,,,,
L870,L870:2005,1480391682,2016/11/29,14082,03:54:42,-77.9074549687,173.5283060696,148620.954976415,-1310183.86936469,,,,
L870,L870:2005,1480391683,2016/11/29,14083,03:54:43,-77.907355915,173.5242129366,148715.779254875,-1310184.05766214,,,,
L870,L870:2005,1480391684,2016/11/29,14084,03:54:44,-77.907256776,173.5201200631,148810.599442141,-1310184.24908171,,,,
L870,L870:2005,1480391685,2016/11/29,14085,03:54:45,-77.9071576137,173.5160273059,148905.418045363,-1310184.43648673,,,,
L870,L870:2005,1480391686,2016/11/29,14086,03:54:46,-77.9070584414,173.5119345497,149000.237536109,-1310184.61812648,,,,
L870,L870:2005,1480391687,2016/11/29,14087,03:54:47,-77.9069592515,173.5078416765,149095.060706799,-1310184.79452308,,,,
L870,L870:2005,1480391688,2016/11/29,14088,03:54:48,-77.9068598958,173.5037490763,149189.880480611,-1310184.98286249,,,,
L870,L870:2005,1480391689,2016/11/29,14089,03:54:49,-77.9067603176,173.49965683,149284.695715926,-1310185.18954324,,,,
L870,L870:2005,1480391690,2016/11/29,14090,03:54:50,-77.9066605502,173.4955647557,149379.510162688,-1310185.41045858,,,,
L870,L870:2005,1480391691,2016/11/29,14091,03:54:51,-77.9065607007,173.4914728966,149474.321503732,-1310185.63403527,,,,
L870,L870:2005,1480391692,2016/11/29,14092,03:54:52,-77.9064609057,173.4873810114,149569.133556765,-1310185.84473916,,,,
L870,L870:2005,1480391693,2016/11/29,14093,03:54:53,-77.9063612761,173.4832892268,149663.942040492,-1310186.03080045,,,,
L870,L870:2005,1480391694,2016/11/29,14094,03:54:54,-77.90626163,173.4791976702,149758.746305924,-1310186.2124005,,,,
L870,L870:2005,1480391695,2016/11/29,14095,03:54:55,-77.9061617742,173.4751065379,149853.544275222,-1310186.41113401,,,,
L870,L870:2005,1480391696,2016/11/29,14096,03:54:56,-77.9060616958,173.4710158432,149948.335809744,-1310186.62844475,,,,
L870,L870:2005,1480391697,2016/11/29,14097,03:54:57,-77.9059613527,173.4669255366,150043.122572166,-1310186.8687981,,,,
L870,L870:2005,1480391698,2016/11/29,14098,03:54:58,-77.9058608536,173.4628356274,150137.902996427,-1310187.12035943,,,,
L870,L870:2005,1480391699,2016/11/29,14099,03:54:59,-77.9057602371,173.4587461533,150232.675740664,-1310187.37901746,,,,
L870,L870:2005,1480391700,2016/11/29,14100,03:55:00,-77.9056595084,173.4546571698,150327.4394729,-1310187.64435219,,,,
L870,L870:2005,1480391701,2016/11/29,14101,03:55:01,-77.9055588005,173.4505684845,150422.196928865,-1310187.90134942,,,,
L870,L870:2005,1480391702,2016/11/29,14102,03:55:02,-77.905458131,173.4464800431,150516.949128656,-1310188.14794766,,,,
L870,L870:2005,1480391703,2016/11/29,14103,03:55:03,-77.9053573597,173.4423919022,150611.69653499,-1310188.39959333,,,,
L870,L870:2005,1480391704,2016/11/29,14104,03:55:04,-77.9052565572,173.4383041087,150706.437191264,-1310188.64870819,,,,
L870,L870:2005,1480391705,2016/11/29,14105,03:55:05,-77.9051557633,173.4342165317,150801.173591219,-1310188.89060696,,,,
L870,L870:2005,1480391706,2016/11/29,14106,03:55:06,-77.9050549462,173.4301294269,150895.900286616,-1310189.12943348,,,,
L870,L870:2005,1480391707,2016/11/29,14107,03:55:07,-77.9049542363,173.426042638,150990.619212087,-1310189.35055127,,,,
L870,L870:2005,1480391708,2016/11/29,14108,03:55:08,-77.9048540709,173.4219559799,151085.329095689,-1310189.5057645,,,,
L870,L870:2005,1480391709,2016/11/29,14109,03:55:09,-77.9047546079,173.4178692411,151180.032772849,-1310189.57729034,,,,
L870,L870:2005,1480391710,2016/11/29,14110,03:55:10,-77.904655629,173.4137824908,151274.731394083,-1310189.58912899,,,,
L870,L870:2005,1480391711,2016/11/29,14111,03:55:11,-77.9045567612,173.4096960343,151369.422667663,-1310189.58278145,,,,
L870,L870:2005,1480391712,2016/11/29,14112,03:55:12,-77.9044576559,173.4056099042,151464.1102416,-1310189.59636659,,,,
L870,L870:2005,1480391713,2016/11/29,14113,03:55:13,-77.904358228,173.4015241122,151558.794927348,-1310189.63920029,,,,
L870,L870:2005,1480391714,2016/11/29,14114,03:55:14,-77.9042587576,173.3974381594,151653.484603355,-1310189.6794053,,,,
L870,L870:2005,1480391715,2016/11/29,14115,03:55:15,-77.9041594131,173.3933519855,151748.178521198,-1310189.69844948,,,,
L870,L870:2005,1480391716,2016/11/29,14116,03:55:16,-77.9040602182,173.3892658137,151842.871273859,-1310189.69433797,,,,
L870,L870:2005,1480391717,2016/11/29,14117,03:55:17,-77.9039611318,173.3851795357,151937.565853819,-1310189.67126757,,,,
L870,L870:2005,1480391718,2016/11/29,14118,03:55:18,-77.9038619777,173.3810931723,152032.264012885,-1310189.64851499,,,,
L870,L870:2005,1480391719,2016/11/29,14119,03:55:19,-77.9037626277,173.3770068639,152126.964165455,-1310189.64043768,,,,
L870,L870:2005,1480391720,2016/11/29,14120,03:55:20,-77.9036630003,173.3729206143,152221.66726167,-1310189.65593616,,,,
L870,L870:2005,1480391721,2016/11/29,14121,03:55:21,-77.9035629247,173.36883448,152316.374181625,-1310189.71379243,,,,
L870,L870:2005,1480391722,2016/11/29,14122,03:55:22,-77.9034626168,173.3647485997,152411.079023872,-1310189.79082266,,,,
L870,L870:2005,1480391723,2016/11/29,14123,03:55:23,-77.9033623191,173.3606625426,152505.788565307,-1310189.85942716,,,,
L870,L870:2005,1480391724,2016/11/29,14124,03:55:24,-77.9032622225,173.3565763078,152600.50040031,-1310189.89877807,,,,
L870,L870:2005,1480391725,2016/11/29,14125,03:55:25,-77.9031621301,173.3524902077,152695.209883236,-1310189.93118633,,,,
L870,L870:2005,1480391726,2016/11/29,14126,03:55:26,-77.9030618814,173.348404325,152789.917164106,-1310189.97438106,,,,
L870,L870:2005,1480391727,2016/11/29,14127,03:55:27,-77.9029614864,173.3443187818,152884.61932671,-1310190.02759777,,,,
L870,L870:2005,1480391728,2016/11/29,14128,03:55:28,-77.9028609472,173.3402333972,152979.320483885,-1310190.09012558,,,,
L870,L870:2005,1480391729,2016/11/29,14129,03:55:29,-77.9027603391,173.3361481221,153074.020801628,-1310190.15361975,,,,
L870,L870:2005,1480391730,2016/11/29,14130,03:55:30,-77.9026596171,173.3320627965,153168.724513639,-1310190.22256144,,,,
L870,L870:2005,1480391731,2016/11/29,14131,03:55:31,-77.9025586942,173.3279774004,153263.433189541,-1310190.30638641,,,,
L870,L870:2005,1480391732,2016/11/29,14132,03:55:32,-77.9024575484,173.3238919309,153358.14718073,-1310190.40748564,,,,
L870,L870:2005,1480391733,2016/11/29,14133,03:55:33,-77.9023562213,173.3198065228,153452.862877967,-1310190.52168144,,,,
L870,L870:2005,1480391734,2016/11/29,14134,03:55:34,-77.9022548366,173.3157207693,153547.588006053,-1310190.6343905,,,,
L870,L870:2005,1480391735,2016/11/29,14135,03:55:35,-77.9021534045,173.3116345411,153642.325392088,-1310190.74415155,,,,
L870,L870:2005,1480391736,2016/11/29,14136,03:55:36,-77.9020519088,173.3075481605,153737.067873951,-1310190.85359379,,,,
L870,L870:2005,1480391737,2016/11/29,14137,03:55:37,-77.9019503275,173.3034613947,153831.82105785,-1310190.96449081,,,,
L870,L870:2005,1480391738,2016/11/29,14138,03:55:38,-77.9018486499,173.2993740609,153926.589262518,-1310191.07751631,,,,
L870,L870:2005,1480391739,2016/11/29,14139,03:55:39,-77.9017469456,173.2952863695,154021.36678604,-1310191.18564128,,,,
L870,L870:2005,1480391740,2016/11/29,14140,03:55:40,-77.9016451565,173.2911984798,154116.150731231,-1310191.29562928,,,,
L870,L870:2005,1480391741,2016/11/29,14141,03:55:41,-77.9015433326,173.2871102891,154210.942806145,-1310191.40174905,,,,
L870,L870:2005,1480391742,2016/11/29,14142,03:55:42,-77.9014415064,173.2830220432,154305.736972875,-1310191.50111609,,,,
L870,L870:2005,1480391743,2016/11/29,14143,03:55:43,-77.9013397132,173.2789336212,154400.535541897,-1310191.58955407,,,,
L870,L870:2005,1480391744,2016/11/29,14144,03:55:44,-77.9012380034,173.2748451881,154495.334090665,-1310191.66200997,,,,
L870,L870:2005,1480391745,2016/11/29,14145,03:55:45,-77.901136208,173.2707567602,154590.134418842,-1310191.73696018,,,,
L870,L870:2005,1480391746,2016/11/29,14146,03:55:46,-77.9010342714,173.2666686415,154684.930292258,-1310191.8212892,,,,
L870,L870:2005,1480391747,2016/11/29,14147,03:55:47,-77.9009320084,173.2625809568,154779.721246091,-1310191.93553411,,,,
L870,L870:2005,1480391748,2016/11/29,14148,03:55:48,-77.9008294066,173.2584936621,154874.508453488,-1310192.08092954,,,,
L870,L870:2005,1480391749,2016/11/29,14149,03:55:49,-77.9007266211,173.2544067505,154969.290078847,-1310192.24054196,,,,
L870,L870:2005,1480391750,2016/11/29,14150,03:55:50,-77.9006239396,173.2503198721,155064.07041361,-1310192.38204838,,,,
L870,L870:2005,1480391751,2016/11/29,14151,03:55:51,-77.9005216842,173.2462326148,155158.854718303,-1310192.46920434,,,,
L870,L870:2005,1480391752,2016/11/29,14152,03:55:52,-77.9004197517,173.2421447494,155253.649557334,-1310192.51264302,-3.4458387958673,301.13258228494,-304.578421080807,8
L870,L870:2005,1480391753,2016/11/29,14153,03:55:53,-77.9003179928,173.238056265,155348.457102541,-1310192.52861527,-3.4458387958673,301.13258228494,-304.578421080807,8
L870,L870:2005,1480391754,2016/11/29,14154,03:55:54,-77.9002162357,173.2339673465,155443.275344144,-1310192.53635636,-3.5054231574774,297.97001360681,-301.475436764287,8
L870,L870:2005,1480391755,2016/11/29,14155,03:55:55,-77.900114474,173.2298780664,155538.102706594,-1310192.53675879,-3.5660506557281,295.41991706161,-298.985967717338,8
L870,L870:2005,1480391756,2016/11/29,14156,03:55:56,-77.9000125984,173.2257885393,155632.937984853,-1310192.54205191,-3.6368047953758,295.26438725272,-298.901192048096,8
L870,L870:2005,1480391757,2016/11/29,14157,03:55:57,-77.8999105845,173.2216988617,155727.779290684,-1310192.55515732,-2.7175801604145,295.56974992133,-298.287330081745,8
L870,L870:2005,1480391758,2016/11/29,14158,03:55:58,-77.8998083263,173.2176093644,155822.620437186,-1310192.58853331,,,,
L870,L870:2005,1480391759,2016/11/29,14159,03:55:59,-77.899705846,173.213520071,155917.460601798,-1310192.63982321,,,,
L870,L870:2005,1480391760,2016/11/29,14160,03:56:00,-77.899603089,173.2094311945,156012.295627518,-1310192.71556164,,,,
L870,L870:2005,1480391761,2016/11/29,14161,03:56:01,-77.899500168,173.2053428326,156107.121821826,-1310192.80372573,,,,
L870,L870:2005,1480391762,2016/11/29,14162,03:56:02,-77.8993973484,173.2012549382,156201.936814575,-1310192.87524672,,,,
L870,L870:2005,1480391763,2016/11/29,14163,03:56:03,-77.8992947028,173.1971674451,156296.741172252,-1310192.92202941,,,,
L870,L870:2005,1480391764,2016/11/29,14164,03:56:04,-77.8991923299,173.1930803062,156391.534682587,-1310192.93318436,,,,
L870,L870:2005,1480391765,2016/11/29,14165,03:56:05,-77.8990903218,173.1889933654,156486.319708723,-1310192.8982442,,,,
L870,L870:2005,1480391766,2016/11/29,14166,03:56:06,-77.8989886245,173.1849064571,156581.100732199,-1310192.82264681,,,,
L870,L870:2005,1480391767,2016/11/29,14167,03:56:07,-77.898886993,173.1808200883,156675.869346439,-1310192.7344961,,,,
L870,L870:2005,1480391768,2016/11/29,14168,03:56:08,-77.8987852114,173.176734228,156770.629075339,-1310192.65725308,-4.2643286855232,299.4338593496,-303.698188035123,8
L870,L870:2005,1480391769,2016/11/29,14169,03:56:09,-77.8986831534,173.172648761,156865.38420514,-1310192.60437681,-4.2588433240171,297.25686323802,-301.515706562037,8
L870,L870:2005,1480391770,2016/11/29,14170,03:56:10,-77.8985808385,173.1685636228,156960.135961993,-1310192.5735653,-3.2557386045112,296.88726252533,-300.143001129841,8
L870,L870:2005,1480391771,2016/11/29,14171,03:56:11,-77.8984781771,173.164478877,157054.884068229,-1310192.57476401,-3.254777886053,297.95490801998,-301.209685906033,8
L870,L870:2005,1480391772,2016/11/29,14172,03:56:12,-77.8983753031,173.1603945416,157149.626368547,-1310192.59342239,-3.2595322460329,295.83143795724,-299.090970203273,8
L870,L870:2005,1480391773,2016/11/29,14173,03:56:13,-77.8982723683,173.1563103933,157244.365987077,-1310192.61237639,-4.2767692477794,297.12131617044,-301.398085418219,8
L870,L870:2005,1480391774,2016/11/29,14174,03:56:14,-77.8981694757,173.1522260893,157339.10941487,-1310192.61945408,-4.3272473080838,298.75022698905,-303.077474297134,8
L870,L870:2005,1480391775,2016/11/29,14175,03:56:15,-77.8980667155,173.1481414186,157433.860293591,-1310192.60423952,-4.4034245318553,298.01679269912,-302.420217230975,8
L870,L870:2005,1480391776,2016/11/29,14176,03:56:16,-77.8979640794,173.1440563984,157528.618335154,-1310192.56768345,-5.4849288865249,296.85435866255,-302.339287549075,8
L870,L870:2005,1480391777,2016/11/29,14177,03:56:17,-77.8978615254,173.1399709696,157623.385438571,-1310192.51420137,-5.5646623089483,296.87050085474,-302.435163163688,8
L870,L870:2005,1480391778,2016/11/29,14178,03:56:18,-77.8977589052,173.1358852068,157718.161842075,-1310192.46016696,-5.6381062482109,297.10176829551,-302.739874543721,8
L870,L870:2005,1480391779,2016/11/29,14179,03:56:19,-77.8976560308,173.1317994918,157812.941285116,-1310192.42712869,-5.6619756849636,296.22428782185,-301.886263506814,8
L870,L870:2005,1480391780,2016/11/29,14180,03:56:20,-77.8975528211,173.1277140461,157907.719773805,-1310192.42453922,-5.616944775936,297.48147862495,-303.098423400886,8
L870,L870:2005,1480391781,2016/11/29,14181,03:56:21,-77.8974493651,173.1236289916,158002.493357702,-1310192.44303093,-5.4526548466897,289.51219686953,-294.96485171622,8
L870,L870:2005,1480391782,2016/11/29,14182,03:56:22,-77.8973458886,173.1195442587,158097.260662812,-1310192.45779316,-5.3829763547654,290.25657149508,-295.639547849845,8
L870,L870:2005,1480391783,2016/11/29,14183,03:56:23,-77.8972426084,173.1154598633,158192.018471453,-1310192.44523293,-5.1740407091561,299.08434251164,-304.258383220796,8
L870,L870:2005,1480391784,2016/11/29,14184,03:56:24,-77.8971394875,173.1113758676,158286.765843592,-1310192.40955837,-4.0556858501168,299.40913601157,-303.464821861687,8
L870,L870:2005,1480391785,2016/11/29,14185,03:56:25,-77.897036432,173.1072924827,158381.499185371,-1310192.36159331,-3.8751057132748,299.35183202091,-303.226937734185,8
L870,L870:2005,1480391786,2016/11/29,14186,03:56:26,-77.8969332771,173.1032100723,158476.212351343,-1310192.32031494,-3.7199549088451,300.63279567258,-304.352750581425,8
L870,L870:2005,1480391787,2016/11/29,14187,03:56:27,-77.896829916,173.0991287787,158570.903498628,-1310192.29776584,-3.5532410504418,297.81206657004,-301.365307620482,8
L870,L870:2005,1480391788,2016/11/29,14188,03:56:28,-77.8967263446,173.0950484866,158665.57532226,-1310192.29407857,-2.4082236931564,296.91903586616,-299.327259559316,8
L870,L870:2005,1480391789,2016/11/29,14189,03:56:29,-77.8966226164,173.0909689163,158760.233515794,-1310192.30264945,-2.3026277469628,295.90447226987,-298.207100016833,8
L870,L870:2005,1480391790,2016/11/29,14190,03:56:30,-77.8965187681,173.0868899295,158854.880759785,-1310192.31909678,-2.2553447460331,293.422287162,-295.677631908033,8
L870,L870:2005,1480391791,2016/11/29,14191,03:56:31,-77.8964149522,173.08281133,158949.519526003,-1310192.32625237,-2.2601641732351,294.58780411315,-296.847968286385,8
L870,L870:2005,1480391792,2016/11/29,14192,03:56:32,-77.8963112343,173.0787330086,159044.151442115,-1310192.31666299,-2.277277672537,296.31238861593,-298.589666288467,8
L870,L870:2005,1480391793,2016/11/29,14193,03:56:33,-77.8962075627,173.0746546784,159138.78375056,-1310192.29516982,-2.3566826713824,293.48380827416,-295.840490945542,8
L870,L870:2005,1480391794,2016/11/29,14194,03:56:34,-77.8961039589,173.070576017,159233.423537267,-1310192.25853284,-2.4907348807872,293.4684081842,-295.959143064987,8
L870,L870:2005,1480391795,2016/11/29,14195,03:56:35,-77.8960004452,173.0664967461,159328.076868448,-1310192.20354542,-2.7070736782247,292.60304488781,-295.310118566035,8
L870,L870:2005,1480391796,2016/11/29,14196,03:56:36,-77.8958969211,173.0624171631,159422.738273998,-1310192.14198874,-2.9804773902251,291.74385976227,-294.724337152495,8
L870,L870:2005,1480391797,2016/11/29,14197,03:56:37,-77.895793286,173.0583373979,159517.406118514,-1310192.08519017,-3.2457284519777,291.13858739904,-294.384315851018,8
L870,L870:2005,1480391798,2016/11/29,14198,03:56:38,-77.8956895646,173.054257248,159612.084706645,-1310192.02989148,-2.5479241096509,295.98606210097,-298.533986210621,8
L870,L870:2005,1480391799,2016/11/29,14199,03:56:39,-77.8955858694,173.0501768229,159706.770040961,-1310191.96413114,-2.6485453098328,297.10800009737,-299.756545407203,8
L870,L870:2005,1480391800,2016/11/29,14200,03:56:40,-77.8954821875,173.0460963886,159801.456209219,-1310191.89005594,,,,
L870,L870:2005,1480391801,2016/11/29,14201,03:56:41,-77.8953785313,173.0420162763,159896.135472037,-1310191.80723825,-3.3428330282944,294.10837973691,-297.451212765204,8
L870,L870:2005,1480391802,2016/11/29,14202,03:56:42,-77.895274865,173.0379364915,159990.808179127,-1310191.71959771,-3.4618026738352,295.13036490565,-298.592167579485,8
L870,L870:2005,1480391803,2016/11/29,14203,03:56:43,-77.8951711443,173.033857005,160085.475588025,-1310191.63188356,-3.5705275991539,297.42153498767,-300.992062586824,8
L870,L870:2005,1480391804,2016/11/29,14204,03:56:44,-77.8950674081,173.029777734,160180.139074461,-1310191.5396249,-3.6511623893506,296.06445425666,-299.715616646011,8
L870,L870:2005,1480391805,2016/11/29,14205,03:56:45,-77.8949635875,173.0256988554,160274.795511913,-1310191.45082845,-3.699123813409,295.38186154356,-299.080985356969,8
L870,L870:2005,1480391806,2016/11/29,14206,03:56:46,-77.8948597096,173.0216206467,160369.438194622,-1310191.36331831,-4.8584294578767,293.6902743331,-298.548703790977,8
L870,L870:2005,1480391807,2016/11/29,14207,03:56:47,-77.8947558502,173.0175431518,160464.065107562,-1310191.26895747,-4.9056841760791,292.50061859188,-297.406302767959,8
L870,L870:2005,1480391808,2016/11/29,14208,03:56:48,-77.8946520829,173.0134664583,160558.673263452,-1310191.15997179,-4.9394780338691,292.36588261304,-297.305360646909,8
L870,L870:2005,1480391809,2016/11/29,14209,03:56:49,-77.8945482979,173.009390598,160653.263400121,-1310191.04842369,-4.9599072460331,292.8901989979,-297.850106243933,8
L870,L870:2005,1480391810,2016/11/29,14210,03:56:50,-77.8944443925,173.0053158271,160747.831032461,-1310190.94623102,-4.9606159540177,292.57192216103,-297.532538115048,8
L870,L870:2005,1480391811,2016/11/29,14211,03:56:51,-77.8943402439,173.0012422348,160842.37576634,-1310190.86703514,-3.9327321599287,294.22278606327,-298.155518223199,8
L870,L870:2005,1480391812,2016/11/29,14212,03:56:52,-77.8942357012,172.997169856,160936.89882937,-1310190.82738812,-3.8818328818437,296.13507246119,-300.016905343034,8
L870,L870:2005,1480391813,2016/11/29,14213,03:56:53,-77.8941306949,172.9930987087,161031.40074974,-1310190.83492116,-3.8341079483132,295.71011136819,-299.544219316503,8
L870,L870:2005,1480391814,2016/11/29,14214,03:56:54,-77.8940253753,172.9890287683,161125.880085464,-1310190.87318649,-3.7767954509052,294.78009429274,-298.556889743645,8
