__X_EPSG_3031,__Y_EPSG_3031,CMI_Depth,CMI_FileNum,CMI_SurfElev,CMI_Thickness,DICE_FileNum,DICE_IceBase,DICE_SurfElev,DICE_Thickness,H_Ell,Heading,Latitude,LineFull,LineNum,Longitude,NS,PDOP,Pitch,Roll,SIR_FileNum,SIR_IceBase,SIR_SurfElev_clean,SIR_Thickness,SurfHell_Edit_lidar_edit,The_Weird,unix_sec,unixTime,UTCDate,UTCsod,UTCTime,Weird_Depth,Weird_FileNum,Weird_SurfElev,X_EPSG_3031,Y_EPSG_3031
-86328.4322659038,-1310548.92827257,,,,,,,,,904.719,-91.215805,-77.9576197779,L870:2005,L870,-176.231259163,9,2.57,4.224954,-2.698142,,,,,,,1480389211,1480389211,2016/11/29,11611,03:13:31,,,,-86307.9381704004,-1310237.80812139
-86237.1175027461,-1310549.18278062,,,,,,,,,905.137,-91.60878,-77.9576720814,L870:2005,L870,-176.235234845,9,2.57,3.782757,-3.105137,,,,,,,1480389212,1480389212,2016/11/29,11612,03:13:32,,,,-86216.6450850773,-1310238.06256902
-86145.7511547115,-1310549.46549409,,,,,,,,,905.045,-92.03125,-77.9577241019,L870:2005,L870,-176.239212888,9,2.57,3.895047,-3.506079,,,,,,,1480389213,1480389213,2016/11/29,11613,03:13:33,,,,-86125.3004271234,-1310238.34521538
-86054.3505145016,-1310549.57735082,,,,,,,,,904.708,-92.050375,-77.9577776374,L870:2005,L870,-176.24319197,9,2.57,4.101081,-4.026757,,,,,,,1480389214,1480389214,2016/11/29,11614,03:13:34,,,,-86033.921485135,-1310238.45704555
-85962.957224551,-1310549.3877956,,,,,,,,,904.467,-91.716726,-77.9578338491,L870:2005,L870,-176.247169907,9,2.57,3.94818,-3.968393,,,,,,,1480389215,1480389215,2016/11/29,11615,03:13:35,,,,-85942.5498916611,-1310238.26753532
-85871.5444919896,-1310548.93258058,,,,,,,,,904.18,-91.306697,-77.9578924282,L870:2005,L870,-176.25114797,9,2.57,3.774792,-3.593269,,,,,,,1480389216,1480389216,2016/11/29,11616,03:13:36,,,,-85851.1588601919,-1310237.81242838
-85780.1006466306,-1310548.43617221,,,,,,,,,903.813,-91.139945,-77.9579513424,L870:2005,L870,-176.255127309,9,2.57,3.818695,-3.123399,,,,,,,1480389217,1480389217,2016/11/29,11617,03:13:37,,,,-85759.7367233112,-1310237.31613785
-85688.6470835121,-1310548.04824117,,,,,,,,,903.549,-91.283259,-77.9580092192,L870:2005,L870,-176.259107419,9,2.57,3.842414,-2.702104,,,,,,,1480389218,1480389218,2016/11/29,11618,03:13:38,,,,-85668.304870978,-1310236.92829891
-85597.2054563238,-1310547.76128253,,,,,,,,,903.367,-91.564921,-77.9580661139,L870:2005,L870,-176.263087335,9,2.57,3.751207,-2.602849,,,,,,,1480389219,1480389219,2016/11/29,11619,03:13:39,,,,-85576.8849517415,-1310236.64140839
-85505.7527327065,-1310547.48737729,,,,,,,,,903.28,-91.582039,-77.9581228389,L870:2005,L870,-176.267067809,9,2.57,3.764723,-2.962724,,,,,,,1480389220,1480389220,2016/11/29,11620,03:13:40,,,,-85485.4539387102,-1310236.36756818
-85414.2822131297,-1310547.20731169,,,,,,,,,903.154,-91.444478,-77.9581795727,L870:2005,L870,-176.271049078,9,2.57,3.865826,-2.587953,,,,,,,1480389221,1480389221,2016/11/29,11621,03:13:41,,,,-85394.005133944,-1310236.08756906
-85322.8486730292,-1310546.98091692,,,,,,,,,903.237,-91.274843,-77.9582357393,L870:2005,L870,-176.275028927,9,2.58,3.901328,-2.691647,,,,,,,1480389222,1480389222,2016/11/29,11622,03:13:42,,,,-85302.5932998754,-1310235.86122804
-85231.4616193034,-1310546.81258978,,,,,,,,,903.442,-91.088606,-77.9582912932,L870:2005,L870,-176.279006954,9,2.58,3.862507,-2.741366,,,,,,,1480389223,1480389223,2016/11/29,11623,03:13:43,,,,-85211.2279411458,-1310235.69294086
-85140.1094916376,-1310546.78978141,,,,,,,,,903.671,-91.089471,-77.9583454468,L870:2005,L870,-176.282983909,9,2.58,3.910846,-2.467129,,,,,,,1480389224,1480389224,2016/11/29,11624,03:13:44,,,,-85119.8975001848,-1310235.6701379
-85048.8013547546,-1310546.90577783,,,,,,,,,903.724,-91.021597,-77.9583982558,L870:2005,L870,-176.286959377,9,2.58,3.690587,-2.857993,,,,,,,1480389225,1480389225,2016/11/29,11625,03:13:45,,,,-85028.6110395633,-1310235.78610679
-84957.4820780781,-1310547.24532515,,,,,,,,,903.536,-91.285649,-77.9584489828,L870:2005,L870,-176.290935996,9,2.58,3.727062,-2.961435,,,,,,,1480389226,1480389226,2016/11/29,11626,03:13:46,,,,-84937.313441793,-1310236.12557349
-84866.1602205039,-1310547.70437701,,,,,,,,,903.379,-91.802166,-77.958498568,L870:2005,L870,-176.294913098,9,2.58,3.504344,-3.183693,,,,,,,1480389227,1480389227,2016/11/29,11627,03:13:47,,,,-84846.0132637376,-1310236.58451638
-84774.7819089158,-1310547.92346607,,,,,,,,,902.961,-91.736096,-77.9585503089,L870:2005,L870,-176.298892015,9,2.58,3.269188,-3.711112,,,,,,,1480389228,1480389228,2016/11/29,11628,03:13:48,,,,-84754.6566450703,-1310236.80355343
-84683.2927859505,-1310547.90943123,,,,,,,,,902.172,-91.298391,-77.9586041752,L870:2005,L870,-176.302875135,9,2.58,3.623278,-3.836606,,,,,,,1480389229,1480389229,2016/11/29,11629,03:13:49,,,,-84663.189241332,-1310236.78952192
-84591.7623755625,-1310547.79062708,,,,,,,,,901.51,-91.044991,-77.9586589598,L870:2005,L870,-176.306859794,9,2.58,3.651238,-3.062604,,,,,,,1480389230,1480389230,2016/11/29,11630,03:13:50,,,,-84571.6805599726,-1310236.67074597
-84500.2156516951,-1310547.81190848,,,,,,,,,900.952,-91.228709,-77.9587124234,L870:2005,L870,-176.310845593,9,2.58,3.319255,-2.850955,,,,,,,1480389231,1480389231,2016/11/29,11631,03:13:51,,,,-84480.1555690066,-1310236.69202232
-84408.618067208,-1310547.93624551,,,,,,,,,900.163,-91.51366,-77.9587649226,L870:2005,L870,-176.314833931,9,2.58,3.292694,-3.39566,,,,,,,1480389232,1480389232,2016/11/29,11632,03:13:52,,,,-84388.579729495,-1310236.81632983
-84316.9312696732,-1310547.87950445,,,,,,,,,899.379,-91.443129,-77.9588190612,L870:2005,L870,-176.318825681,9,2.58,3.510536,-3.88155,,,,,,,1480389233,1480389233,2016/11/29,11633,03:13:53,,,,-84296.9146981146,-1310236.75960224
-84225.206246641,-1310547.6439175,,,,,,,,,898.728,-91.312079,-77.958874789,L870:2005,L870,-176.322818631,9,2.58,3.584739,-3.65755,,,,,,,1480389234,1480389234,2016/11/29,11634,03:13:54,,,,-84205.2114503114,-1310236.52407122
-84133.460607306,-1310547.30428222,,,,,,,,,898.187,-91.330552,-77.9589314161,L870:2005,L870,-176.326812225,9,2.58,3.576643,-3.455594,,,,,,,1480389235,1480389235,2016/11/29,11635,03:13:55,,,,-84113.4875910997,-1310236.18451657
-84041.7108555713,-1310546.91347974,,,,,,,,,897.686,-91.453352,-77.9589884524,L870:2005,L870,-176.330805893,9,2.58,3.540383,-3.185403,,,,,,,1480389236,1480389236,2016/11/29,11636,03:13:56,,,,-84021.7596204644,-1310235.79380686
-83949.9109829086,-1310546.41534177,,,,,,,,,896.973,-91.603831,-77.959046435,L870:2005,L870,-176.334801482,9,2.58,3.745375,-2.738952,,,,,,,1480389237,1480389237,2016/11/29,11637,03:13:57,,,,-83929.9815407998,-1310235.29578715
-83858.1131977575,-1310545.82178431,,,,,,,,,896.568,-91.444491,-77.9591052252,L870:2005,L870,-176.338796753,9,2.58,3.640033,-2.972378,,,,,,,1480389238,1480389238,2016/11/29,11638,03:13:58,,,,-83838.2055481512,-1310234.7023706
-83766.3327593741,-1310545.22608035,,,,,,,,,896.49,-91.304969,-77.9591639667,L870:2005,L870,-176.342791302,9,2.58,3.508704,-3.219611,,,,,,,1480389239,1480389239,2016/11/29,11639,03:13:59,,,,-83746.4468981523,-1310234.10680805
-83674.5507820245,-1310544.66230381,,,,,,,,,896.288,-91.407613,-77.9592223609,L870:2005,L870,-176.346786046,9,2.58,3.766976,-2.595596,,,,,,,1480389240,1480389240,2016/11/29,11640,03:14:00,,,,-83654.6867095525,-1310233.54316535
-83582.818999583,-1310544.1844415,,,,,,,,,896.198,-91.674863,-77.9592798873,L870:2005,L870,-176.350778882,9,2.58,4.050282,-2.604948,,,,,,,1480389241,1480389241,2016/11/29,11641,03:14:01,,,,-83562.9767039446,-1310233.06541649
-83491.1891879477,-1310543.73168618,,,,,,,,,896.413,-91.742309,-77.9593370685,L870:2005,L870,-176.354767386,9,2.58,3.931588,-2.766799,,,,,,,1480389242,1480389242,2016/11/29,11642,03:14:02,,,,-83471.3686449354,-1310232.61276865
-83399.6337711803,-1310543.25302847,,,,,,,,,896.742,-91.728743,-77.9593943841,L870:2005,L870,-176.358752617,9,2.58,3.821924,-2.861442,,,,,,,1480389243,1480389243,2016/11/29,11643,03:14:03,,,,-83379.834963133,-1310232.13422457
-83308.1507387886,-1310542.72258271,,,,,,,,,896.987,-91.683903,-77.9594520706,L870:2005,L870,-176.362734591,9,2.58,3.853321,-2.772203,,,,,,,1480389244,1480389244,2016/11/29,11644,03:14:04,,,,-83288.3736485225,-1310231.60390474
-83216.7217138176,-1310542.17089543,,,,,,,,,897.133,-91.667877,-77.9595098612,L870:2005,L870,-176.366714193,9,2.58,4.137677,-2.871631,,,,,,,1480389245,1480389245,2016/11/29,11645,03:14:05,,,,-83196.9663285115,-1310231.05234843
-83125.3695700217,-1310541.61676712,,,,,,,,,897.504,-91.733459,-77.959567572,L870:2005,L870,-176.370690479,9,2.59,4.231596,-2.800627,,,,,,,1480389246,1480389246,2016/11/29,11646,03:14:06,,,,-83105.6358714243,-1310230.49835167
-83034.1408462852,-1310541.06984479,,,,,,,,,898.077,-91.906945,-77.9596250887,L870:2005,L870,-176.374661449,9,2.59,3.97248,-2.700026,,,,,,,1480389247,1480389247,2016/11/29,11647,03:14:07,,,,-83014.428805097,-1310229.95155917
-82943.0003413214,-1310540.4834719,,,,,,,,,898.35,-91.986123,-77.9596828557,L870:2005,L870,-176.378628507,9,2.59,3.846581,-2.922773,,,,,,,1480389248,1480389248,2016/11/29,11648,03:14:08,,,,-82923.3099365994,-1310229.36532548
-82851.9481089471,-1310539.79485387,,,,,,,,,898.373,-91.921468,-77.9597414437,L870:2005,L870,-176.382591478,9,2.59,3.971427,-2.992161,,,,,,,1480389249,1480389249,2016/11/29,11649,03:14:09,,,,-82832.2793197357,-1310228.67687094
-82761.0223704481,-1310539.01184295,,,,,,,,,898.48,-91.91084,-77.9598007596,L870:2005,L870,-176.38654872,9,2.59,3.919033,-2.994545,,,,,,,1480389250,1480389250,2016/11/29,11650,03:14:10,,,,-82741.3751667181,-1310227.8940459
-82670.214230699,-1310538.19341271,,,,,,,,,898.673,-91.990915,-77.9598602729,L870:2005,L870,-176.390500783,9,2.59,3.770496,-2.608825,,,,,,,1480389251,1480389251,2016/11/29,11651,03:14:11,,,,-82650.5885845328,-1310227.07580995
-82579.4891034729,-1310537.39486935,,,,,,,,,898.704,-92.111292,-77.9599195011,L870:2005,L870,-176.394449325,9,2.59,3.625368,-2.351282,,,,,,,1480389252,1480389252,2016/11/29,11652,03:14:12,,,,-82559.8849951636,-1310226.27745616
-82488.8213778225,-1310536.59105411,,,,,,,,,898.438,-92.050569,-77.9599786876,L870:2005,L870,-176.398395392,9,2.59,3.747381,-2.490458,,,,,,,1480389253,1480389253,2016/11/29,11653,03:14:13,,,,-82469.2387937432,-1310225.47383175
-82398.2281124565,-1310535.77865016,,,,,,,,,898.062,-91.923317,-77.9600378529,L870:2005,L870,-176.402338232,9,2.59,3.87371,-2.428251,,,,,,,1480389254,1480389254,2016/11/29,11654,03:14:14,,,,-82378.6670349306,-1310224.66162066
-82307.7252622028,-1310535.00769225,,,,,,,,,897.8,-91.87731,-77.9600965334,L870:2005,L870,-176.406277287,9,2.59,3.766772,-2.277083,,,,,,,1480389255,1480389255,2016/11/29,11655,03:14:15,,,,-82288.1856697659,-1310223.89084577
-82217.2699760796,-1310534.33800483,,,,,,,,,897.587,-91.961011,-77.9601542101,L870:2005,L870,-176.410214586,9,2.59,3.618123,-2.270185,,,,,,,1480389256,1480389256,2016/11/29,11656,03:14:16,,,,-82197.7518574402,-1310223.22131733
-82126.7883144532,-1310533.74761882,,,,,,,,,897.229,-92.045726,-77.9602111248,L870:2005,L870,-176.414153288,9,2.59,3.657591,-2.372878,,,,,,,1480389257,1480389257,2016/11/29,11657,03:14:17,,,,-82107.2916758728,-1310222.63107148
-82036.2822675224,-1310533.16514354,,,,,,,,,896.838,-92.107789,-77.960267925,L870:2005,L870,-176.418093111,9,2.59,3.774735,-2.667016,,,,,,,1480389258,1480389258,2016/11/29,11658,03:14:18,,,,-82016.8071147899,-1310222.04873448
-81945.7696185841,-1310532.54486839,,,,,,,,,896.521,-92.080943,-77.9603250159,L870:2005,L870,-176.422033156,9,2.59,3.778175,-2.717,,,,,,,1480389259,1480389259,2016/11/29,11659,03:14:19,,,,-81926.3159532669,-1310221.42860658
-81855.2530925324,-1310531.90457176,,,,,,,,,896.218,-92.158183,-77.9603822344,L870:2005,L870,-176.425973353,9,2.59,3.73966,-2.733153,,,,,,,1480389260,1480389260,2016/11/29,11660,03:14:20,,,,-81835.8209155509,-1310220.78846195
-81764.7268938834,-1310531.24810326,,,,,,,,,895.877,-92.258623,-77.9604395488,L870:2005,L870,-176.429913965,9,2.59,3.779581,-2.632975,,,,,,,1480389261,1480389261,2016/11/29,11661,03:14:21,,,,-81745.3162075338,-1310220.13214929
-81674.1929669014,-1310530.56203461,,,,,,,,,895.59,-92.302973,-77.96049708,L870:2005,L870,-176.433854871,9,2.59,3.769568,-2.67319,,,,,,,1480389262,1480389262,2016/11/29,11662,03:14:22,,,,-81654.8037730183,-1310219.44624352
-81583.6493531548,-1310529.82735961,,,,,,,,,895.296,-92.328264,-77.9605550018,L870:2005,L870,-176.437796105,9,2.59,3.811564,-2.791349,,,,,,,1480389263,1480389263,2016/11/29,11663,03:14:23,,,,-81564.2816540379,-1310218.71174293
-81493.0985847621,-1310529.04070587,,,,,,,,,895.005,-92.293787,-77.9606133434,L870:2005,L870,-176.441737548,9,2.59,3.836375,-2.590661,,,,,,,1480389264,1480389264,2016/11/29,11664,03:14:24,,,,-81473.7523821099,-1310217.92527594
-81402.5470178299,-1310528.23178736,,,,,,,,,894.713,-92.296844,-77.9606718312,L870:2005,L870,-176.445679004,9,2.59,3.91949,-2.445821,,,,,,,1480389265,1480389265,2016/11/29,11665,03:14:25,,,,-81383.2223118319,-1310217.11654946
-81312.0055104105,-1310527.43528932,,,,,,,,,894.485,-92.292866,-77.9607301439,L870:2005,L870,-176.449620094,9,2.59,3.953961,-2.312923,,,,,,,1480389266,1480389266,2016/11/29,11666,03:14:26,,,,-81292.7022986787,-1310216.32024051
-81221.4779676171,-1310526.67871488,,,,,,,,,894.326,-92.212983,-77.9607880294,L870:2005,L870,-176.453560722,9,2.59,3.925978,-2.367703,,,,,,,1480389267,1480389267,2016/11/29,11667,03:14:27,,,,-81202.1962468363,-1310215.56384568
-81130.9576098017,-1310525.97620907,,,,,,,,,894.16,-92.167959,-77.960845363,L870:2005,L870,-176.457501221,9,2.59,3.917114,-2.341763,,,,,,,1480389268,1480389268,2016/11/29,11668,03:14:28,,,,-81111.6973782662,-1310214.86150664
-81040.4420458967,-1310525.31603525,,,,,,,,,893.976,-92.097153,-77.9609022527,L870:2005,L870,-176.461441663,9,2.59,3.931485,-2.363427,,,,,,,1480389269,1480389269,2016/11/29,11669,03:14:29,,,,-81021.2033024685,-1310214.20148954
-80949.935413609,-1310524.71441228,,,,,,,,,893.855,-92.025657,-77.9609585488,L870:2005,L870,-176.465381911,9,2.59,3.96318,-2.524638,,,,,,,1480389270,1480389270,2016/11/29,11670,03:14:30,,,,-80930.7181561677,-1310213.60000939
-80859.4370933168,-1310524.17192964,,,,,,,,,893.812,-92.102555,-77.9610142463,L870:2005,L870,-176.469321993,9,2.6,3.956982,-2.68802,,,,,,,1480389271,1480389271,2016/11/29,11671,03:14:31,,,,-80840.2413198891,-1310213.05765553
-80768.9492753914,-1310523.63642314,,,,,,,,,893.778,-92.183791,-77.961069818,L870:2005,L870,-176.473261673,9,2.6,3.904354,-2.627325,,,,,,,1480389272,1480389272,2016/11/29,11672,03:14:32,,,,-80749.7749834842,-1310212.52227617
-80678.4634523737,-1310523.07267556,,,,,,,,,893.62,-92.2617,-77.9611255887,L870:2005,L870,-176.477201227,9,2.6,4.019913,-2.521312,,,,,,,1480389273,1480389273,2016/11/29,11673,03:14:33,,,,-80659.3106415133,-1310211.95866241
-80587.9927779507,-1310522.48132031,,,,,,,,,893.615,-92.257723,-77.9611815453,L870:2005,L870,-176.481140084,9,2.6,4.08512,-2.743797,,,,,,,1480389274,1480389274,2016/11/29,11674,03:14:34,,,,-80568.8614445409,-1310211.36744755
-80497.5497030537,-1310521.85193403,,,,,,,,,893.729,-92.276902,-77.9612377756,L870:2005,L870,-176.485077674,9,2.6,3.978209,-2.807241,,,,,,,1480389275,1480389275,2016/11/29,11675,03:14:35,,,,-80478.4398405426,-1310210.73821069
-80407.1086630216,-1310521.1857282,,,,,,,,,893.702,-92.309304,-77.9612942829,L870:2005,L870,-176.489015114,9,2.6,4.047563,-2.708904,,,,,,,1480389276,1480389276,2016/11/29,11676,03:14:36,,,,-80388.020270926,-1310210.07216301
-80316.6768764276,-1310520.49735928,,,,,,,,,893.704,-92.293969,-77.96135093,L870:2005,L870,-176.492952129,9,2.6,4.139919,-2.553713,,,,,,,1480389277,1480389277,2016/11/29,11677,03:14:37,,,,-80297.6099525508,-1310209.38395751
-80226.2778960804,-1310519.82085464,,,,,,,,,893.832,-92.331071,-77.9614073946,L870:2005,L870,-176.496887784,9,2.6,4.110585,-2.520724,,,,,,,1480389278,1480389278,2016/11/29,11678,03:14:38,,,,-80207.2324326343,-1310208.70761347
-80135.9008668118,-1310519.16761378,,,,,,,,,893.97,-92.422405,-77.9614635792,L870:2005,L870,-176.500822582,9,2.6,4.066279,-2.515137,,,,,,,1480389279,1480389279,2016/11/29,11679,03:14:39,,,,-80116.8768585852,-1310208.05452769
-80045.5271258477,-1310518.51484645,,,,,,,,,894.072,-92.421196,-77.9615197013,L870:2005,L870,-176.504757275,9,2.6,4.092351,-2.548877,,,,,,,1480389280,1480389280,2016/11/29,11680,03:14:40,,,,-80026.52457206,-1310207.40191532
-79955.1652518481,-1310517.8515318,,,,,,,,,894.228,-92.345281,-77.9615758563,L870:2005,L870,-176.50869146,9,2.6,4.097649,-2.512795,,,,,,,1480389281,1480389281,2016/11/29,11681,03:14:41,,,,-79936.1841496822,-1310206.73875813
-79864.8158199319,-1310517.18859743,,,,,,,,,894.443,-92.239885,-77.9616319446,L870:2005,L870,-176.512625141,9,2.6,4.075689,-2.379068,,,,,,,1480389282,1480389282,2016/11/29,11682,03:14:42,,,,-79845.8561664341,-1310206.07598115
-79774.4779663908,-1310516.56656061,,,,,,,,,894.592,-92.223142,-77.9616875985,L870:2005,L870,-176.516558463,9,2.6,4.057846,-2.435392,,,,,,,1480389283,1480389283,2016/11/29,11683,03:14:43,,,,-79755.5397588123,-1310205.454092
-79684.1502627346,-1310515.99455533,,,,,,,,,894.627,-92.25053,-77.9617427358,L870:2005,L870,-176.520491512,9,2.6,4.17481,-2.561885,,,,,,,1480389284,1480389284,2016/11/29,11684,03:14:44,,,,-79665.233498666,-1310204.8822225
-79593.8432650785,-1310515.40806334,,,,,,,,,894.702,-92.224058,-77.961797937,L870:2005,L870,-176.524423657,9,2.6,4.220333,-2.787408,,,,,,,1480389285,1480389285,2016/11/29,11685,03:14:45,,,,-79574.9479396041,-1310204.29586975
-79503.562863479,-1310514.79629992,,,,,,,,,894.882,-92.180848,-77.9618532969,L870:2005,L870,-176.528354613,9,2.6,4.161108,-2.686923,,,,,,,1480389286,1480389286,2016/11/29,11686,03:14:46,,,,-79484.6889702851,-1310203.68425156
-79413.3009823383,-1310514.18467304,,,,,,,,,895.183,-92.246075,-77.9619085891,L870:2005,L870,-176.532284799,9,2.6,4.077178,-2.661088,,,,,,,1480389287,1480389287,2016/11/29,11687,03:14:47,,,,-79394.4485170282,-1310203.07276988
-79323.0359307724,-1310513.56756691,,,,,,,,,895.472,-92.289584,-77.9619638766,L870:2005,L870,-176.536215145,9,2.6,3.998235,-2.622712,,,,,,,1480389288,1480389288,2016/11/29,11688,03:14:48,,,,-79304.2048940987,-1310202.45581025
-79232.753809838,-1310512.93834954,,,,,,,,,895.732,-92.359058,-77.9620192273,L870:2005,L870,-176.540146239,9,2.6,4.040507,-2.69774,,,,,,,1480389289,1480389289,2016/11/29,11689,03:14:49,,,,-79213.9442058529,-1310201.82674225
-79142.4578802213,-1310512.25138584,,,,,,,,,896.012,-92.402431,-77.9620750541,L870:2005,L870,-176.544077819,9,2.6,4.043074,-2.678542,,,,,,,1480389290,1480389290,2016/11/29,11690,03:14:50,,,,-79123.669712203,-1310201.13994164
-79052.1477216267,-1310511.50370596,,,,,,,,,896.279,-92.415384,-77.9621313842,L870:2005,L870,-176.548009896,9,2.6,4.014076,-2.426844,,,,,,,1480389291,1480389291,2016/11/29,11691,03:14:51,,,,-79033.3809929531,-1310200.39243925
-78961.8168295213,-1310510.73383844,,,,,,,,,896.407,-92.353444,-77.962187871,L870:2005,L870,-176.551942855,9,2.6,3.994231,-2.126363,,,,,,,1480389292,1480389292,2016/11/29,11692,03:14:52,,,,-78943.0715451144,-1310199.6227545
-78871.4565592254,-1310509.99183799,,,,,,,,,896.369,-92.25331,-77.9622440643,L870:2005,L870,-176.555877204,9,2.6,4.066543,-2.184501,,,,,,,1480389293,1480389293,2016/11/29,11693,03:14:53,,,,-78852.7327260596,-1310198.8809302
-78781.0769527508,-1310509.30508766,,,,,,,,,896.286,-92.216699,-77.9622997097,L870:2005,L870,-176.559812577,9,2.6,4.10569,-2.303788,,,,,,,1480389294,1480389294,2016/11/29,11694,03:14:54,,,,-78762.3745754163,-1310198.19434289
-78690.6898047868,-1310508.68709106,,,,,,,,,896.299,-92.239835,-77.962354678,L870:2005,L870,-176.563748495,9,2.6,4.063226,-2.202419,,,,,,,1480389295,1480389295,2016/11/29,11695,03:14:55,,,,-78672.008885074,-1310197.576493
-78600.2798040551,-1310508.12163151,,,,,,,,,896.389,-92.277852,-77.9624091249,L870:2005,L870,-176.567685582,9,2.6,3.918278,-2.292506,,,,,,,1480389296,1480389296,2016/11/29,11696,03:14:56,,,,-78581.6203473892,-1310197.01116769
-78509.8193148059,-1310507.57328842,,,,,,,,,896.411,-92.303055,-77.9624633873,L870:2005,L870,-176.571624949,9,2.61,3.896426,-2.576282,,,,,,,1480389297,1480389297,2016/11/29,11697,03:14:57,,,,-78491.1813331727,-1310196.46295478
-78419.3020064895,-1310506.98542109,,,,,,,,,896.365,-92.251008,-77.9625179833,L870:2005,L870,-176.575566724,9,2.61,3.953158,-2.680428,,,,,,,1480389298,1480389298,2016/11/29,11698,03:14:58,,,,-78400.6855133777,-1310195.875227
-78328.7381889809,-1310506.35333072,,,,,,,,,896.309,-92.126666,-77.9625729499,L870:2005,L870,-176.579510446,9,2.61,4.014307,-2.629148,,,,,,,1480389299,1480389299,2016/11/29,11699,03:14:59,,,,-78310.1431954316,-1310195.24328669
-78238.1467329128,-1310505.72611186,,,,,,,,,896.335,-92.091801,-77.9626278306,L870:2005,L870,-176.583455421,9,2.61,4.024715,-2.556754,,,,,,,1480389300,1480389300,2016/11/29,11700,03:15:00,,,,-78219.5732454873,-1310194.61621673
-78147.5271946972,-1310505.11443629,,,,,,,,,896.385,-92.175311,-77.9626825286,L870:2005,L870,-176.587401696,9,2.61,3.949276,-2.414216,,,,,,,1480389301,1480389301,2016/11/29,11701,03:15:01,,,,-78128.9752200621,-1310194.00468637
-78056.8641708288,-1310504.50368982,,,,,,,,,896.395,-92.271242,-77.962737185,L870:2005,L870,-176.591349904,9,2.61,3.961932,-2.506996,,,,,,,1480389302,1480389302,2016/11/29,11702,03:15:02,,,,-78038.3337193075,-1310193.39408489
-77966.1516993155,-1310503.8607903,,,,,,,,,896.433,-92.308215,-77.9627921036,L870:2005,L870,-176.595300219,9,2.61,3.969407,-2.66629,,,,,,,1480389303,1480389303,2016/11/29,11703,03:15:03,,,,-77947.6427826467,-1310192.751338
-77875.3907167549,-1310503.1623675,,,,,,,,,896.582,-92.292929,-77.9628474962,L870:2005,L870,-176.59925254,9,2.61,3.957922,-2.728722,,,,,,,1480389304,1480389304,2016/11/29,11704,03:15:04,,,,-77856.903346455,-1310192.053081
-77784.5726961165,-1310502.39681468,,,,,,,,,896.716,-92.271081,-77.9629034728,L870:2005,L870,-176.603207209,9,2.61,3.893521,-2.575797,,,,,,,1480389305,1480389305,2016/11/29,11705,03:15:05,,,,-77766.1068857261,-1310191.28770992
-77693.6902563031,-1310501.60354224,,,,,,,,,896.779,-92.21192,-77.9629596791,L870:2005,L870,-176.60716465,9,2.61,3.94047,-2.291637,,,,,,,1480389306,1480389306,2016/11/29,11706,03:15:06,,,,-77675.2460211151,-1310190.4946258
-77602.7527543247,-1310500.84083816,,,,,,,,,896.862,-92.217345,-77.9630155802,L870:2005,L870,-176.611124606,9,2.61,4.008003,-2.30528,,,,,,,1480389307,1480389307,2016/11/29,11707,03:15:07,,,,-77584.3301074107,-1310189.73210278
